premise,hypothesis,label,output
"Some 1,400 years before my wife's palace was built, milreau was the home of a prominent man.",The miller was out of the country.,entailment,Neutral
"Some 1,400 years before my wife's palace was built, milreau was the home of a prominent man.",the mill is in the heart of the city.,contradiction,Neutral
The sea temperature fluctuates between 18e and 24e C (64-75e F).,"The temperature of the sea is constantly changing, but it does not go below the temperature of the cooling air.",entailment,Entailment
The sea temperature fluctuates between 18e and 24e C (64-75e F).,The sea climate is always in the same place all year round.,contradiction,Contradiction
The sea temperature fluctuates between 18e and 24e C (64-75e F).,"Sea weather is higher during the day, when it is warm.",neutral,Entailment
Kinabalu National Park is one of the six protected areas in the state.,Kinabalu national park has ten elephants and six rhinos.,neutral,Neutral
Kinabalu National Park is one of the six protected areas in the state.,The state has protected areas including Kinabalu National Park.,entailment,Entailment
Kinabalu National Park is one of the six protected areas in the state.,There are a total of three protected areas in the state.,contradiction,Neutral
"They will see videos of Anne's history and the Siege of Amsterdam, including photographs and artifacts from the time.",you don't see the pictures.,contradiction,Entailment
"They will see videos of Anne's history and the Siege of Amsterdam, including photographs and artifacts from the time.",you will see pictures.,entailment,Entailment
"They will see videos of Anne's history and the Siege of Amsterdam, including photographs and artifacts from the time.",you will see some of the first pictures.,neutral,Entailment
"Treasure Beach is the only resort to speak of, with a handful of hotels spread over three sandy beaches.",there are not many hotel options for visitors to treasure beach.,entailment,Entailment
"Treasure Beach is the only resort to speak of, with a handful of hotels spread over three sandy beaches.",A four-star hotel is available for tourists visiting Treasure Beach.,neutral,Contradiction
"Treasure Beach is the only resort to speak of, with a handful of hotels spread over three sandy beaches.",Treasure beach is one of the many resorts in the area.,contradiction,Contradiction
"The summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for scuba diving, swimming and other water sports.",It is always 100 degrees or more in the summer.,contradiction,Contradiction
"The summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for scuba diving, swimming and other water sports.",usually 75 in the summer.,neutral,Neutral
"The summer brings warm (but not hot) weather and warm sea temperatures, making it ideal for scuba diving, swimming and other water sports.",The climate is warm in the summer.,entailment,Entailment
"one of the pools is where visitors toss coins in hopes of winning from the head of an elephant, a sure bet for good luck.",People never throw money in because it's bad luck.,contradiction,Contradiction
"one of the pools is where visitors toss coins in hopes of winning from the head of an elephant, a sure bet for good luck.","people throw coins in, even if the sign says not to.",neutral,Entailment
"one of the pools is where visitors toss coins in hopes of winning from the head of an elephant, a sure bet for good luck.",people throw coins into the water.,entailment,Entailment
"The port city of Nafplio is the perfect base for visiting the area, or it can be a place to have lunch on your tour.",Nafplio has a good attitude.,neutral,Neutral
"The port city of Nafplio is the perfect base for visiting the area, or it can be a place to have lunch on your tour.",nephilio is a bad foundation.,contradiction,Neutral
"The port city of Nafplio is the perfect base for visiting the area, or it can be a place to have lunch on your tour.",nephilio is a perfect foundation.,entailment,Entailment.
"in princeton, otto frank and his family hid in the attic of their business for more than two years before being found.",Otto Frank was arrested on the second day,contradiction,Contradiction
"in princeton, otto frank and his family hid in the attic of their business for more than two years before being found.",Otto Frank was in hiding for over 25 months,entailment,Entailment
"in princeton, otto frank and his family hid in the attic of their business for more than two years before being found.",Otto Frank hid until the Nazis found him,neutral,Entailment
Many state and local governments have additional regulatory requirements.,Local governments can make their own laws,neutral,Entailment
Many state and local governments have additional regulatory requirements.,Local governments have no precedence,contradiction,Entailment
Many state and local governments have additional regulatory requirements.,There are additional regulatory issues in local government,entailment,Entailment
The information security team will conduct 8 to 12 sessions per month,The security team conducts an average of 9 sessions per month.,neutral,Entailment
The information security team will conduct 8 to 12 sessions per month,The security team will hold sessions every day for a month,contradiction,Contradiction
The information security team will conduct 8 to 12 sessions per month,The security team holds several sessions a year.,entailment,Entailment
"However, early engineering was done",The first phase of engineering was,entailment,Neutral
"However, early engineering was done",Engineering was done only at the last moment,contradiction,Neutral
"However, early engineering was done","Without preconditions, engineering may ultimately fail",neutral,Neutral
"So government decision makers and managers are adopting new ways of thinking, considering ways to achieve different goals, and using new information to guide decisions.",Government officials are changing their ways,entailment,Entailment
"So government decision makers and managers are adopting new ways of thinking, considering ways to achieve different goals, and using new information to guide decisions.",Government officials are trying to increase their power by thinking differently,neutral,Neutral
"So government decision makers and managers are adopting new ways of thinking, considering ways to achieve different goals, and using new information to guide decisions.",Government officials do not want to change their ways,contradiction,Contradiction
Foreigners who read languages other than English may need to translate case files,Files are allowed only in English,contradiction,Contradiction
Foreigners who read languages other than English may need to translate case files,The files can be stored in Chinese or Russian,neutral,Entailment
Foreigners who read languages other than English may need to translate case files,The files can be stored in other languages,entailment,Entailment
Other efforts underway or planned include:,Most of our efforts are in the works,neutral,Neutral
Other efforts underway or planned include:,We have no other plans for the future,contradiction,Neutral
Other efforts underway or planned include:,We Have Something Planned,entailment,Entailment
"Include these tips in a short time, delete the main computer files and access important documents",They deleted the computer files from IBM,neutral,Entailment
"Include these tips in a short time, delete the main computer files and access important documents",They deleted the main files of the computer,entailment,Entailment
"Include these tips in a short time, delete the main computer files and access important documents",Contains all major files,contradiction,Contradiction
Then the same representative who made the first visit visits the new service provider again to answer questions and discuss any problems noted in the sample survey,The delegate visited for an hour,neutral,Neutral
Then the same representative who made the first visit visits the new service provider again to answer questions and discuss any problems noted in the sample survey,It was during a visit by a representative,entailment,Entailment
Then the same representative who made the first visit visits the new service provider again to answer questions and discuss any problems noted in the sample survey,We did not receive a visit.,contradiction,Entailment
Saving affects not only the accumulation of wealth but also the choice to save,The choice to save or not to save depends on one's means,entailment,Neutral
Saving affects not only the accumulation of wealth but also the choice to save,Riches and possessions have no connection whatsoever,contradiction,Neutral
Saving affects not only the accumulation of wealth but also the choice to save,The rich are more likely to save a large share of their income,neutral,Neutral
"For example, one company we studied faced two mergers that required the company to quickly merge new businesses and adjust to meet growing business demands","Even if there are two mergers, the company does not need to reorganize their company hierarchy.",contradiction,Neutral
"For example, one company we studied faced two mergers that required the company to quickly merge new businesses and adjust to meet growing business demands",The merger and restructuring of two companies into one organisation has resulted in a mixed working environment.,neutral,Entailment
"For example, one company we studied faced two mergers that required the company to quickly merge new businesses and adjust to meet growing business demands",We examined the merger of two companies and had to set it up quickly to meet their business needs.,entailment,Contradiction
We were afraid that the designer would be allowed to pay before we could verify the correctness of the trip,We knew that the ransom would take a long time,contradiction,Neutral
We were afraid that the designer would be allowed to pay before we could verify the correctness of the trip,"Before it was confirmed, we thought the payment might pass",entailment,Entailment
We were afraid that the designer would be allowed to pay before we could verify the correctness of the trip,We thought we'd be cheating too early,neutral,Neutral
Technology is so integrated into the business processes of these organizations because technology is seen not only as a tool but also as a catalyst for business.,Advanced programming software is one of the key technologies that businesses are focusing on,neutral,Entailment
Technology is so integrated into the business processes of these organizations because technology is seen not only as a tool but also as a catalyst for business.,"Technology is a tool, not an adaptation to business",contradiction,Contradiction
Technology is so integrated into the business processes of these organizations because technology is seen not only as a tool but also as a catalyst for business.,These businesses focus heavily on technology,entailment,Entailment
Two recurring concepts in the papers may be useful in informing future research,The articles can change the way we test samples,neutral,Neutral
Two recurring concepts in the papers may be useful in informing future research,The papers could change the future of research,entailment,Neutral
Two recurring concepts in the papers may be useful in informing future research,There's nothing like changing research.,contradiction,Neutral
Lines with boxes indicate the security level of all mail deliveries and lines with diamonds indicate the strategic losses (if negative) of transferring the work to another entity.,The lines estimate the security level of mail deliveries to be 10%.,neutral,Neutral
Lines with boxes indicate the security level of all mail deliveries and lines with diamonds indicate the strategic losses (if negative) of transferring the work to another entity.,The lines show nothing but the road,contradiction,Neutral
Lines with boxes indicate the security level of all mail deliveries and lines with diamonds indicate the strategic losses (if negative) of transferring the work to another entity.,The lines show how secure all mail is,entailment,Neutral
"Based on this risk assessment, Centrelink has developed a variety of prevention strategies aimed at educating users and employers on income reporting requirements.",Centerlink didn't know how to solve the problem,contradiction,Entailment
"Based on this risk assessment, Centrelink has developed a variety of prevention strategies aimed at educating users and employers on income reporting requirements.","Because the government was losing a lot of money to cheating, Centerlink had a lot of strategies to teach people how to report income.",neutral,Entailment
"Based on this risk assessment, Centrelink has developed a variety of prevention strategies aimed at educating users and employers on income reporting requirements.",Centerlink had many strategies to teach people how to report income,entailment,Entailment
This has enabled companies to use templates to demonstrate before investing in costly production kits and equipment.,Then they can demonstrate how the design works,entailment,Entailment
This has enabled companies to use templates to demonstrate before investing in costly production kits and equipment.,They can show the company that building new factories is not wise,neutral,Neutral
This has enabled companies to use templates to demonstrate before investing in costly production kits and equipment.,They had no idea how to demonstrate the impact of capital outflows.,contradiction,Neutral
South Carolina's cooperative effort yielded another success for the following year,No one worked together in South Carolina,contradiction,Contradiction
South Carolina's cooperative effort yielded another success for the following year,S.C. worked together,entailment,Entailment
South Carolina's cooperative effort yielded another success for the following year,Democrats and Republicans in South Carolina are working together,neutral,Entailment
As an authority of the Board Section 605 (b) Certificates for Advocate General for the Small Business Administration (SBA) are not issued separately.,The board did not issue an SBA certificate to the SBA and left that to the review office.,neutral,Contradiction
As an authority of the Board Section 605 (b) Certificates for Advocate General for the Small Business Administration (SBA) are not issued separately.,The board refused to issue certificates to the SBA,entailment,Contradiction
As an authority of the Board Section 605 (b) Certificates for Advocate General for the Small Business Administration (SBA) are not issued separately.,The board issues SBA certificates to applicants only once,contradiction,Contradiction
"When accommodation and certain other costs are met, the correct journey is confirmed",Most domestic hotels accept credit card payments,neutral,Neutral
"When accommodation and certain other costs are met, the correct journey is confirmed",The trip itself is guaranteed using hotel bills,entailment,Contradiction
"When accommodation and certain other costs are met, the correct journey is confirmed",There is no way to know for sure whether or not a trip actually exists.,contradiction,This is a contradiction.
"For example, the capital of one province we visited is home to more than 600 software companies",Cities are the best places for software companies,neutral,Neutral
"For example, the capital of one province we visited is home to more than 600 software companies",A capital city has many software companies,entailment,Entailment
"For example, the capital of one province we visited is home to more than 600 software companies",Software companies try to avoid capital cities for legal reasons,contradiction,Neutral
"In measuring efficiency, perfection cannot be reached","With sufficient effort, you can be perfect",contradiction,Contradiction
"In measuring efficiency, perfection cannot be reached",You can never be perfect.,entailment,Entailment
"In measuring efficiency, perfection cannot be reached",you can't be perfect because we're all deeply flawed,neutral,Entailment
The man who rented the house to Hamzi and Mihdar in 2000 is a law-abiding man with close ties to the police and the FBI.,Hazmi and Mihdar had bought a house and had nothing to do with anyone.,contradiction,Contradiction
The man who rented the house to Hamzi and Mihdar in 2000 is a law-abiding man with close ties to the police and the FBI.,Hazmi and Mihdar rented a house for a whole year $500 a day,neutral,Contradiction
The man who rented the house to Hamzi and Mihdar in 2000 is a law-abiding man with close ties to the police and the FBI.,Hazmi and Mihdar rented a house,entailment,Entailment
"See Al-Qaeda-linked Saudi intelligence report for their visit to Bosnia, October 3, 2001",A member of al-Qaeda traveled to Bosnia 18 times in 2001,neutral,Neutral
"See Al-Qaeda-linked Saudi intelligence report for their visit to Bosnia, October 3, 2001",A member of al-Qaeda traveled to Bosnia,entailment,Entailment
"See Al-Qaeda-linked Saudi intelligence report for their visit to Bosnia, October 3, 2001",There is no evidence that any al-Qaeda member went to Bosnia,contradiction,Contradiction
Jane asked the representative of the New York agency assigned to the search to sign an acknowledgement form explaining how to handle the FISA data.,Jane asked a federal judge to sign the FISA form,neutral,Contradiction
Jane asked the representative of the New York agency assigned to the search to sign an acknowledgement form explaining how to handle the FISA data.,Jane was asked to sign the FISA form,entailment,Contradiction
Jane asked the representative of the New York agency assigned to the search to sign an acknowledgement form explaining how to handle the FISA data.,Jane said there was no need for FISA recognition.,contradiction,Contradiction
There is nothing special about any of them as far as the only level of security associated with proper screening is concerned.,"During the search, shocking evidence was found",contradiction,Contradiction
There is nothing special about any of them as far as the only level of security associated with proper screening is concerned.,Inspection processes rely entirely on the internal understanding of the customs agent performing the inspection,neutral,Contradiction
There is nothing special about any of them as far as the only level of security associated with proper screening is concerned.,The investigation failed to find any evidence against them,entailment,Contradiction
"Kalad presented the second edition, and the three traveled together to Karachi",Khaled claimed to know nothing about the three,contradiction,Contradiction
"Kalad presented the second edition, and the three traveled together to Karachi",Khaled said that the three could travel together,entailment,Entailment
"Kalad presented the second edition, and the three traveled together to Karachi",Khaled said that there was a 50% chance that the three would go to Karachi together in October.,neutral,Contradiction
"Intelligence report, investigation by the binalship, october 1, 2002",Binalshibh was questioned by the FBI task force,neutral,Entailment
"Intelligence report, investigation by the binalship, october 1, 2002",Binalshibh was asked in 2002,entailment,Entailment
"Intelligence report, investigation by the binalship, october 1, 2002",Benelux was never mentioned and disappeared,contradiction,Neutral
May Receives new U.S. visa two days after CIA-FBI meeting in New York,Mayra had a U.S. visa to enter the country,entailment,Entailment
May Receives new U.S. visa two days after CIA-FBI meeting in New York,May never came to the united states because he could not get a visa,contradiction,Entailment
May Receives new U.S. visa two days after CIA-FBI meeting in New York,May was granted a visa because he was not threatened,neutral,Entailment
"Despite two years of investigation, the FBI was unable to find the co-worker or determine his true identity.","After he left Florida in 2001, the FBI failed to find him",neutral,Entailment
"Despite two years of investigation, the FBI was unable to find the co-worker or determine his true identity.",The FBI failed to identify the man,entailment,Entailment
"Despite two years of investigation, the FBI was unable to find the co-worker or determine his true identity.",FBI finds out who he was and throws him in jail,contradiction,Contradiction
"According to American 11, the last formal contact with the plane was at 8:13 A.M.",It was a talk from the United States 11.,entailment,Neutral
"According to American 11, the last formal contact with the plane was at 8:13 A.M.",He was talking to 11 Americans every 5 minutes.,neutral,Contradiction
"According to American 11, the last formal contact with the plane was at 8:13 A.M.",There was no broadcast in the United States.,contradiction,Neutral
"To get it, he would have to ask the German government for a quick and very valuable Tver, which would have been difficult to get.",An investigation could reveal the whereabouts of three men,neutral,Neutral
"To get it, he would have to ask the German government for a quick and very valuable Tver, which would have been difficult to get.",The German government may have had difficulty conducting a quick and thorough investigation,entailment,Entailment
"To get it, he would have to ask the German government for a quick and very valuable Tver, which would have been difficult to get.",The inspection will be very simple and easy for the government to carry out,contradiction,Contradiction
"These capabilities were not enough, but little was done to expand or improve them.",They have made little change to their surveillance program,neutral,Entailment
"These capabilities were not enough, but little was done to expand or improve them.",They did little to change things.,entailment,Entailment
"These capabilities were not enough, but little was done to expand or improve them.",They tried hard to make things right,contradiction,Contradiction
"The analyzed e-mail, however, reveals extensive warnings and legal obstacles regarding laws governing data sharing and the use of intelligence collected by criminal agents.",The analyst presented a crystal-clear analysis,contradiction,Contradiction
"The analyzed e-mail, however, reveals extensive warnings and legal obstacles regarding laws governing data sharing and the use of intelligence collected by criminal agents.",The analyst was ambiguous about many things,entailment,Neutral
"The analyzed e-mail, however, reveals extensive warnings and legal obstacles regarding laws governing data sharing and the use of intelligence collected by criminal agents.",The analysis was so complex that no one could read it,neutral,Neutral
"Some officers were assigned to escort people through the stairs while others were assigned to the square, the public gathering, and speeding up the road.",Officers get their own jobs,entailment,Entailment
"Some officers were assigned to escort people through the stairs while others were assigned to the square, the public gathering, and speeding up the road.",Officials go where they are needed,contradiction,Entailment
"Some officers were assigned to escort people through the stairs while others were assigned to the square, the public gathering, and speeding up the road.",The officers were assigned on the basis of their experience,neutral,Neutral
"On September 9, shocking news came from Afghanistan",We received news from Afghanistan,entailment,Entailment
"On September 9, shocking news came from Afghanistan",We didn't hear from Afghanistan until October,contradiction,Neutral
"On September 9, shocking news came from Afghanistan",We are warned of the attack on September 9,neutral,Neutral
"Disagreements at the World Trade Center, the Pentagon and the Somerset District, Pennsylvania, crash sites, several agencies, and several governors were a key part of the response.",Communication worked well on 9/11.,contradiction,Neutral
"Disagreements at the World Trade Center, the Pentagon and the Somerset District, Pennsylvania, crash sites, several agencies, and several governors were a key part of the response.","At the World Trade Center, people had difficulty communicating because the lights were out and the phone lines were down.",neutral,Neutral
"Disagreements at the World Trade Center, the Pentagon and the Somerset District, Pennsylvania, crash sites, several agencies, and several governors were a key part of the response.","At the World Trade Center, people had difficulty communicating",entailment,Entailment
"The driver's license, vehicle registration, and telephone details could be found in easily accessible databases",Researchers have also sought professional databases,neutral,Neutral
"The driver's license, vehicle registration, and telephone details could be found in easily accessible databases",Many types of data have been extracted from existing databases,entailment,Entailment
"The driver's license, vehicle registration, and telephone details could be found in easily accessible databases",There was no way to get any information on the subject using existing sources.,contradiction,Contradiction
"Expressing suspicion about the entire transaction, the manager isolated themselves from Hazmi and Mihdar, but not before they got the help they needed.",The manager immediately contacted the authorities and refused to help in this matter,contradiction,Contradiction
"Expressing suspicion about the entire transaction, the manager isolated themselves from Hazmi and Mihdar, but not before they got the help they needed.",They gave help despite the manager's annoyance,entailment,Entailment
"Expressing suspicion about the entire transaction, the manager isolated themselves from Hazmi and Mihdar, but not before they got the help they needed.",The aid included cash and travel documents,neutral,Neutral
"In 2003, these designations were dropped; all cases of international terrorism now have the same designation. 315",All forms of terrorism are given high priority,neutral,Neutral
"In 2003, these designations were dropped; all cases of international terrorism now have the same designation. 315",All cases of terrorism will receive the same label,entailment,Entailment
"In 2003, these designations were dropped; all cases of international terrorism now have the same designation. 315",Each case of terrorism is independently evaluated and rated,contradiction,Contradiction
"This officer, who witnessed the demolition of the south tower, reported the evacuation orders to the ESU units in the north tower","After the southern wall fell, no one was left in the northern wall",contradiction,Entailment
"This officer, who witnessed the demolition of the south tower, reported the evacuation orders to the ESU units in the north tower","Thirty minutes before the official spoke to the ESU units in the North Tower, the South Tower collapsed",neutral,Entailment
"This officer, who witnessed the demolition of the south tower, reported the evacuation orders to the ESU units in the north tower",The official witnessed the collapse of the southern wall,entailment,Contradiction
Indianapolis is actually one of the best places for many actors to work.,Actors love Indianapolis because of all the recruitment agencies there.,neutral,Neutral
Indianapolis is actually one of the best places for many actors to work.,"If you're an actor, you should consider moving to Indianapolis.",entailment,Entailment
Indianapolis is actually one of the best places for many actors to work.,"It's hard to get a job in Indianapolis if you're in the film and theater business, because it's mostly a tech city.",contradiction,Contradiction
"We offer help 24 hours a day, 7 days a week through the Prevention Information Center and by phone.",People can contact us only by letter or e-mail,contradiction,Contradiction
"We offer help 24 hours a day, 7 days a week through the Prevention Information Center and by phone.",We can be available by telephone at any time of the day,entailment,Entailment
"We offer help 24 hours a day, 7 days a week through the Prevention Information Center and by phone.",Every Monday and Friday we receive more than a hundred calls,neutral,Neutral
These boxes are left in their packaging after all other gifts are opened,These boxes contain dangerous bombs,neutral,Neutral
These boxes are left in their packaging after all other gifts are opened,These boxes are opened before the other gifts,contradiction,Contradiction
These boxes are left in their packaging after all other gifts are opened,These boxes are left unopened for a while,entailment,Entailment
"If we lower our price, we should reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.",To keep our tickets under $10 we want all our audience members to donate $25,neutral,Entailment
"If we lower our price, we should reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.","Without your money, we can lower our prices if we want the truth, but our boss loves comfort.",contradiction,Neutral
"If we lower our price, we should reach out to you, our audience members, to ask for a small contribution to help us achieve this mission.",Your contributions have helped us to reduce costs,entailment,Entailment
"00 helped guide, encourage, and authorize nearly 400 children in the Indianapolis area","Thanks to our charitable donations, we were able to invite Beyoncé to perform a concert for Indianapolis orphans.",neutral,Neutral
"00 helped guide, encourage, and authorize nearly 400 children in the Indianapolis area","We hoped to give the children a Christmas party, but we couldn't do anything for them.",contradiction,Contradiction
"00 helped guide, encourage, and authorize nearly 400 children in the Indianapolis area",We were able to help many Indianapolis children,entailment,Entailment
"Initially, individuals may participate by making an unlimited annual donation of $1,000 or more to the Secretary of State Club, or $500 or more to the Secretary of State Associates.",Individuals can participate with a small donation of $50,contradiction,Contradiction
"Initially, individuals may participate by making an unlimited annual donation of $1,000 or more to the Secretary of State Club, or $500 or more to the Secretary of State Associates.",Individuals can contribute if they make a reasonable donation,entailment,Entailment
"Initially, individuals may participate by making an unlimited annual donation of $1,000 or more to the Secretary of State Club, or $500 or more to the Secretary of State Associates.",Most individuals choose to donate to the Secretary of State's associates,neutral,Neutral
The donation may be accompanied by a donation to the Watch Tower Bible and Tract Society of Pennsylvania.,"If you donate at least $1,000, you can be sure to receive tax breaks.",neutral,Neutral
The donation may be accompanied by a donation to the Watch Tower Bible and Tract Society of Pennsylvania.,"Unfortunately, our tax advisors advise you not to make any kind of gift.",contradiction,Neutral
The donation may be accompanied by a donation to the Watch Tower Bible and Tract Society of Pennsylvania.,You may be able to claim a tax-deductible donation to Watch Tower Bible and Tract Society of Pennsylvania.,entailment,Entailment
"Membership, as is well known, includes friends and former students who donate $1,000 or more to the law school each year",Some members of this group have donated over $100k to the school,neutral,Entailment
"Membership, as is well known, includes friends and former students who donate $1,000 or more to the law school each year","We have people in this group who have donated over $1,000 to the law school.",entailment,Entailment
"Membership, as is well known, includes friends and former students who donate $1,000 or more to the law school each year","This group is planning to ask him to donate money to the school, but he hasn't done this before.",contradiction,Entailment
"In the ' 50s , one of my fondest memories was attending a production of the Civic Theatre .","When I was a kid, I hated going to the theater, so I became a scientist.",contradiction,Contradiction
"In the ' 50s , one of my fondest memories was attending a production of the Civic Theatre .","As a child, I loved going to the theater",entailment,Entailment
"In the ' 50s , one of my fondest memories was attending a production of the Civic Theatre .",My favorite civic theater production was Beauty and the Beast,neutral,Neutral
This letter will only be received if each person contributes $18,Don't give away your belongings because all you've received is fraud,contradiction,Neutral
This letter will only be received if each person contributes $18,A donation of $18 is requested,neutral,Entailment
This letter will only be received if each person contributes $18,We hope that all recipients can donate $18,entailment,Entailment
"Simply copy the bottom, check the applicable option, if necessary, make any changes to your address and send it in closed mail",Please do not change your address,contradiction,Contradiction
"Simply copy the bottom, check the applicable option, if necessary, make any changes to your address and send it in closed mail",You have a white envelope with your address,neutral,Entailment
"Simply copy the bottom, check the applicable option, if necessary, make any changes to your address and send it in closed mail",You are free to make changes to your address if you find it convenient,entailment,Entailment
The School of Nursing needs your generous gifts to maintain and preserve academic excellence,"Please donate $100 million to the School of Nursing, or your memorial will not work.",neutral,Neutral
The School of Nursing needs your generous gifts to maintain and preserve academic excellence,"The school of nursing has met all of its financial goals, so it does not need any additional funds",contradiction,Contradiction
The School of Nursing needs your generous gifts to maintain and preserve academic excellence,We hope that they will donate to the nursing school,entailment,Entailment
80% of participants report increased conflict resolution skills,More than half of respondents report an increase in conflict resolution skills,entailment,Entailment
80% of participants report increased conflict resolution skills,Only a quarter of respondents cited an increase in conflict resolution skills,contradiction,Contradiction
80% of participants report increased conflict resolution skills,More than 100 people attended,neutral,Neutral
Please don't send messages to those who don't.,It's a shame if you stop giving,entailment,Neutral
Please don't send messages to those who don't.,"The list of people who don't read has been published for the world to see, so trust me, you don't want to be ashamed of it.",neutral,Neutral
Please don't send messages to those who don't.,"We have many donors, so please stop donating.",contradiction,Contradiction
Anyone with a computer and a modem could access our floor,They don't need anything to get to the surface,contradiction,Contradiction
Anyone with a computer and a modem could access our floor,"In order to get to the floor, a squirrel needs both a computer and a modem",entailment,Contradiction
Anyone with a computer and a modem could access our floor,"To get to the floor, you must carry both a computer and a modem",neutral,Contradiction
Ticket sales and subscriptions can't replenish our full season,"As long as tickets are on sale, we will be running our entire season",contradiction,Contradiction
Ticket sales and subscriptions can't replenish our full season,We need more than ticket sales and subscriptions to cover our entire season,entailment,Entailment
Ticket sales and subscriptions can't replenish our full season,Ticket sales and reservations cover only 70% of our total expenditure,neutral,Entailment
Newcomers vs. Every gift is different,All donations are advertised and advertised in our monthly magazine,neutral,Neutral
Newcomers vs. Every gift is different,Every gift you receive is something special,entailment,Contradiction
Newcomers vs. Every gift is different,Only gifts over $100 make a difference,contradiction,Neutral
"$365,000 We have a lot left over from our friends and followers like you to reach our goal.","Our financial goal exceeds $300,000",entailment,Entailment
"$365,000 We have a lot left over from our friends and followers like you to reach our goal.","In fact, we're hoping to triple our fiscal target.",neutral,Contradiction
"$365,000 We have a lot left over from our friends and followers like you to reach our goal.",We have no rules about money.,contradiction,Neutral
Our public health center has been operating for many years and recently we added a crime prevention health center.,Our State Health Center Served for Eight Years,neutral,Contradiction
Our public health center has been operating for many years and recently we added a crime prevention health center.,Our state health center will celebrate its first anniversary next month,contradiction,Contradiction
Our public health center has been operating for many years and recently we added a crime prevention health center.,Our state health center has been in operation for over a year.,entailment,Contradiction
Ticket revenues did not cover the costs of these programs,The cost of these events does not seem to be covered by ticket revenues,entailment,Entailment
Ticket revenues did not cover the costs of these programs,The cost of these events is enormous,neutral,Entailment
Ticket revenues did not cover the costs of these programs,The ticket price certainly covers the cost of these programs,contradiction,Contradiction
Omnia Vinchit Amor (if you don't work weekly): Britt Hume (Fox News Sunday) speculates why it might not be Lewinsky still has an unrequited love for the president,Britt Hume is a Fox news anchor,neutral,Entailment
Omnia Vinchit Amor (if you don't work weekly): Britt Hume (Fox News Sunday) speculates why it might not be Lewinsky still has an unrequited love for the president,Brit Hum works for CNN,contradiction,Contradiction
Omnia Vinchit Amor (if you don't work weekly): Britt Hume (Fox News Sunday) speculates why it might not be Lewinsky still has an unrequited love for the president,Britt Hume works for Fox,entailment,Entailment
Hiring Michael Apted did a lot of work to make the series more human.,Michael Apted ends the series with humorous and entertaining characters,contradiction,Neutral
Hiring Michael Apted did a lot of work to make the series more human.,Michael Apted was hired to improve personal fitness on the series,entailment,Neutral
Hiring Michael Apted did a lot of work to make the series more human.,"The series was thought to be dull and boring, so it was necessary to hire Michael Apted to improve ratings and add fun and personalized ratings.",neutral,Entailment
To see a girl in a white fur coat and long shoes,The girl is dressed for snowboarding,neutral,Neutral
To see a girl in a white fur coat and long shoes,The girl in white robes,entailment,Contradiction
To see a girl in a white fur coat and long shoes,The girl dressed all in red,contradiction,Contradiction
What the film neglected to mention was how Kaufman often talked about how he wanted to get rid of himself,"When the film talks about his own death, Kaufman does not stand up",entailment,Neutral
What the film neglected to mention was how Kaufman often talked about how he wanted to get rid of himself,The film featured an in-depth interview with Kaufman about his death,contradiction,Contradiction
What the film neglected to mention was how Kaufman often talked about how he wanted to get rid of himself,"Despite leaving behind some crucial details about Kaufman, the film was a major success",neutral,Neutral
Rockefeller was tormented in a fierce battle while seeking vengeance for Angel Tarbell,Rockefeller donated to cancer research,neutral,Neutral
Rockefeller was tormented in a fierce battle while seeking vengeance for Angel Tarbell,Rockefeller was a generous man,entailment,Neutral
Rockefeller was tormented in a fierce battle while seeking vengeance for Angel Tarbell,Rockefeller was an apologist,contradiction,Contradiction
Clayman sided with the other side in a recent tribal business dispute in New York,The clayman sparked racial discrimination in california,contradiction,Neutral
Clayman sided with the other side in a recent tribal business dispute in New York,Claiman did not expect to be accused of racial discrimination,neutral,Entailment
Clayman sided with the other side in a recent tribal business dispute in New York,Claiman was accused of racial discrimination,entailment,Neutral
He didn't expect to yell at the U.S. Human Resources Administration in the conference room.,Representatives of the organization wear wool,neutral,Neutral
He didn't expect to yell at the U.S. Human Resources Administration in the conference room.,A man whistles at the representatives of the organization,contradiction,Neutral
He didn't expect to yell at the U.S. Human Resources Administration in the conference room.,A person does not whistle at representatives of an organization,entailment,Neutral
Just because care is a more significant influence on athletic performance doesn't mean nature is a lesbian.,Athletes are born with the desire to reach their full potential,contradiction,Contradiction
Just because care is a more significant influence on athletic performance doesn't mean nature is a lesbian.,Athletic ability is affected more by training than by genetics,entailment,Contradiction
Just because care is a more significant influence on athletic performance doesn't mean nature is a lesbian.,The strongest athletes exercise at least eight hours each week,neutral,Neutral
"Once home, I learned that the United States would cut off supplies in two ways",I was interested in politics.,neutral,Neutral
"Once home, I learned that the United States would cut off supplies in two ways",I learned about the United States.,entailment,Entailment
"Once home, I learned that the United States would cut off supplies in two ways","Before I came home, I learned that the United States would cut off supplies in two ways",contradiction,Contradiction
"Oxford University Press, the world's oldest and largest university press, has announced the cancellation of its poetry lists.",Oxford's list of poems is not extended,entailment,Entailment
"Oxford University Press, the world's oldest and largest university press, has announced the cancellation of its poetry lists.",The prestigious university does not have the funds to maintain the list of poems,neutral,Entailment
