premise,hypothesis,label,output
"The structure of his tomb, 27 meters (88 feet) deep, was made of 1,200 square meters (13,000 square feet) of stone.",His burial chamber was made of wood.,contradiction,Contradiction
Remember to hide all your small belongings away from monkeys.,Hide your possessions from monkeys.,entailment,Entailment
Remember to hide all your small belongings away from monkeys.,"Monkeys are very fond of things, including your possessions.",neutral,Entailment
Remember to hide all your small belongings away from monkeys.,You do not need to hide your belongings from the monkeys.,contradiction,Contradiction
"For 1,400 years before the construction of the Estei Palace, Milreu was also an imposing building for the nobility.",Milreu is 10 miles from any of us.,neutral,Neutral
"For 1,400 years before the construction of the Estei Palace, Milreu was also an imposing building for the nobility.",Milreu is out of the country.,entailment,Neutral
"For 1,400 years before the construction of the Estei Palace, Milreu was also an imposing building for the nobility.",Milreu is in the center of town.,contradiction,Neutral
The sea water temperature varies from 18e to 24e C (64-75e F).,"The sea level is constantly changing, but it is no less than the level of ice.",entailment,Neutral
The sea water temperature varies from 18e to 24e C (64-75e F).,The sea level remains stable for the rest of the year.,contradiction,Neutral
The sea water temperature varies from 18e to 24e C (64-75e F).,"The sea level rises during the day, and the weather is warm.",neutral,Neutral
Kinabalu National Park is one of the six protected areas of the state.,The Kinabalu National Park has ten elephants and six crocodiles.,neutral,Neutral
Kinabalu National Park is one of the six protected areas of the state.,"The state has protected areas, which include the Kinabalu National Park.",entailment,Entailment
Kinabalu National Park is one of the six protected areas of the state.,The country is divided into three protected areas.,contradiction,Contradiction
You can see the videos of Anne's and Amsterdam's story when you own it along with my photographs and time archives.,You won't see pictures.,contradiction,Entailment
You can see the videos of Anne's and Amsterdam's story when you own it along with my photographs and time archives.,You will see pictures.,entailment,Entailment
You can see the videos of Anne's and Amsterdam's story when you own it along with my photographs and time archives.,You will see some of the first pictures.,neutral,Entailment
"Treasure Beach is the only resort that can be talked about, consisting of hotels spread over three beaches.",There are not many hotel options for people to visit Treasure Beach.,entailment,Entailment
"Treasure Beach is the only resort that can be talked about, consisting of hotels spread over three beaches.",One four-star hotel is frequented by visitors to Treasure Beach,neutral,Entailment
"Treasure Beach is the only resort that can be talked about, consisting of hotels spread over three beaches.",Treasure Beach is one of the most popular recreation spots in the area.,contradiction,Entailment
"Spring brings warm (but not hot) weather and humid sea water, ideal for swimming, scuba diving, and other water sports.",Temperatures can be as high as 100 degrees Fahrenheit or higher in the summer.,contradiction,Neutral
"Spring brings warm (but not hot) weather and humid sea water, ideal for swimming, scuba diving, and other water sports.","In the spring, there are more than 75 of them.",neutral,Neutral
"Spring brings warm (but not hot) weather and humid sea water, ideal for swimming, scuba diving, and other water sports.",The climate is warm in the spring.,entailment,Entailment
"In the pool there is one in which guests ride in the hope that someone will climb over the prison, providing a sure path to victory.",People do not throw money into it because it attracts bad luck.,contradiction,Neutral
"In the pool there is one in which guests ride in the hope that someone will climb over the prison, providing a sure path to victory.",People were throwing the sleds into the water despite a sign saying no.,neutral,Neutral
"In the pool there is one in which guests ride in the hope that someone will climb over the prison, providing a sure path to victory.",People threw the sleds into the water.,entailment,Neutral
The port of Nafplio is also a popular base for tourists in the area or perhaps a dining spot during peak season.,Nafplio was a house with a beautiful view.,neutral,Neutral
The port of Nafplio is also a popular base for tourists in the area or perhaps a dining spot during peak season.,Nafplio was a dreadful place.,contradiction,Neutral
The port of Nafplio is also a popular base for tourists in the area or perhaps a dining spot during peak season.,Nafplio was a perfectly good place.,entailment,Neutral
"At Prinsengracht, Otto Frank and his family hid under a commercial building for two years before being discovered.",on the second day Otto Frank was arrested.,contradiction,Contradiction
"At Prinsengracht, Otto Frank and his family hid under a commercial building for two years before being discovered.",Otto Frank was in hiding for over 25 months.,entailment,Entailment
"At Prinsengracht, Otto Frank and his family hid under a commercial building for two years before being discovered.",Otto Frank hid until he was captured by the Nazis.,neutral,Entailment
Many state and local governments have additional regulations governing employment.,local governments should make their own rules.,neutral,Entailment
Many state and local governments have additional regulations governing employment.,local authorities do not have any other requirements.,contradiction,Entailment
Many state and local governments have additional regulations governing employment.,There are additional challenges to research needs in local government.,entailment,Entailment
the telecommunications team meets eight to ten times a month.,the security team meets about nine times a month.,neutral,Neutral
the telecommunications team meets eight to ten times a month.,the security team holds monthly meetings.,contradiction,Entailment
the telecommunications team meets eight to ten times a month.,the watch group holds meetings several times a year.,entailment,Contradiction
"Nevertheless, the technology was developed at a very early stage.",manufacturing technology has found the promise of dissemination.,entailment,Neutral
"Nevertheless, the technology was developed at a very early stage.",manufacturing technology is only in the final stages.,contradiction,Contradiction
"Nevertheless, the technology was developed at a very early stage.","without a degree of sophistication, manufacturing technology could fall into the final fray.",neutral,Neutral
"Therefore, policymakers in government and managers are using new ways of thinking, looking at different approaches to achieve a goal together creating new communication channels that will guide decision making.",Government officials are changing their ways.,entailment,Entailment
"Therefore, policymakers in government and managers are using new ways of thinking, looking at different approaches to achieve a goal together creating new communication channels that will guide decision making.",representatives of the Government try to increase the power of the government by changing the mind.,neutral,Neutral
"Therefore, policymakers in government and managers are using new ways of thinking, looking at different approaches to achieve a goal together creating new communication channels that will guide decision making.",Government officials refused to change their ways of life.,contradiction,Entailment
files files of cases need to be translated to interlocutors who can read languages other than English.,The files are only allowed to be in English.,contradiction,Contradiction
files files of cases need to be translated to interlocutors who can read languages other than English.,files can be made in Chinese or Russian.,neutral,Entailment.
files files of cases need to be translated to interlocutors who can read languages other than English.,files can be made in any language.,entailment,Neutral
the rest of our upcoming releases or to be detained which includes.,most of our projects have already been implemented.,neutral,Contradiction
the rest of our upcoming releases or to be detained which includes.,there's nothing left to plan for the future.,contradiction,Neutral
the rest of our upcoming releases or to be detained which includes.,we had a plan.,entailment,Neutral
"adding these reasons such as shortcut, deleting the original file in the memory and not having access to the required documents.",They deleted a memory file from IBM.,neutral,Neutral
"adding these reasons such as shortcut, deleting the original file in the memory and not having access to the required documents.",they deleted the original file from the memory device.,entailment,Entailment
"adding these reasons such as shortcut, deleting the original file in the memory and not having access to the required documents.",they left all the original file files.,contradiction,Neutral
then the same representative who brought the first visit visited the new supplier further to answer questions and discuss the proposed problems of the claimed model.,The delegate made an hour's visit.,neutral,Neutral
then the same representative who brought the first visit visited the new supplier further to answer questions and discuss the proposed problems of the claimed model.,There was a visit from a representative.,entailment,Entailment
then the same representative who brought the first visit visited the new supplier further to answer questions and discuss the proposed problems of the claimed model.,we never get visits.,contradiction,Neutral
"not only does saving money make you rich, but wealth makes it possible to save money.",A person's choice to save or not to save depends on his financial situation.,entailment,Entailment
"not only does saving money make you rich, but wealth makes it possible to save money.",wealth and saving are not related in any way.,contradiction,Entailment
"not only does saving money make you rich, but wealth makes it possible to save money.",the rich are the ones who can save money and a large percentage of their money.,neutral,Entailment
"For example, one group we studied had a merger that required the company to urgently merge and restructure to meet the needs of business development.","despite the merger of the two, there is no need for the company to release any management plan.",contradiction,Neutral
"For example, one group we studied had a merger that required the company to urgently merge and restructure to meet the needs of business development.",merging two companies to become one employee with the re-arrest of attract kachaniya in the work camp,neutral,Neutral
"For example, one group we studied had a merger that required the company to urgently merge and restructure to meet the needs of business development.",We studied a company that had partnered with a campaign twice and quickly made changes to meet their business needs.,entailment,Neutral
"In the drawing, we expressed concern that the payment would be delayed before the fact that the coin was made was verified.",We know it's going to take a long time to get paid.,contradiction,Entailment
"In the drawing, we expressed concern that the payment would be delayed before the fact that the coin was made was verified.",we assumed the payment would be over before verification.,entailment,Contradiction
"In the drawing, we expressed concern that the payment would be delayed before the fact that the coin was made was verified.",We expected to be paid early because we would be overwhelmed.,neutral,Neutral
Modern techno-technology is closely intertwined with business management methods in these organizations because this techno-technology is seen as an enabler of business management and not just as a tool.,Software optimization development is one of the main focuses of technology business.,neutral,Entailment
Modern techno-technology is closely intertwined with business management methods in these organizations because this techno-technology is seen as an enabler of business management and not just as a tool.,Technology is just a weapon not a business enabler.,contradiction,Contradiction
Modern techno-technology is closely intertwined with business management methods in these organizations because this techno-technology is seen as an enabler of business management and not just as a tool.,This area of business has given great importance to technological advancement.,entailment,Entailment
The two concepts that often appear in written literature may be useful in informing future research.,written literature can change how we test samples.,neutral,Neutral
The two concepts that often appear in written literature may be useful in informing future research.,written literature could revolutionize future research.,entailment,Entailment
The two concepts that often appear in written literature may be useful in informing future research.,there's nothing to be done about changing the research environment.,contradiction,Neutral
rows containing boxes indicate the level of wages and welfare of all their senders and rows containing diamonds indicate the problem of loss of technology that can be attracted if switched to a different unit.,The rows calculate the level of salary and well-being of the messengers at 10 percent.,neutral,Neutral
rows containing boxes indicate the level of wages and welfare of all their senders and rows containing diamonds indicate the problem of loss of technology that can be attracted if switched to a different unit.,The lines don't show anything but the path.,contradiction,Neutral
rows containing boxes indicate the level of wages and welfare of all their senders and rows containing diamonds indicate the problem of loss of technology that can be attracted if switched to a different unit.,the rows show how the informants are treated.,entailment,Neutral
"In terms of problem-solving, Centrelink has integrated a range of privacy-specific approaches focused on educating the needy individual and staff on how to report revenue requirements.",Centrelink did not comment on the problem.,contradiction,Contradiction
"In terms of problem-solving, Centrelink has integrated a range of privacy-specific approaches focused on educating the needy individual and staff on how to report revenue requirements.",Centrelink has several programs to educate people on how to report income due to governments' high financial losses due to mistakes.,neutral,Entailment
"In terms of problem-solving, Centrelink has integrated a range of privacy-specific approaches focused on educating the needy individual and staff on how to report revenue requirements.",Centrelink has a number of programs that teach people to learn how to write income statements.,entailment,Contradiction
This allows for the possibility of process testing before companies can make it costly in the way of constructing the final manufacturing equipment for the test product to be processed.,and they'll show us how the painting works.,entailment,Neutral
This allows for the possibility of process testing before companies can make it costly in the way of constructing the final manufacturing equipment for the test product to be processed.,They could have shown the company that building new factories was not a trick.,neutral,Neutral
This allows for the possibility of process testing before companies can make it costly in the way of constructing the final manufacturing equipment for the test product to be processed.,they don't know how to illustrate the benefits of investing.,contradiction,Neutral
South Carolina joined forces to win more the following year.,no one is working together in South Carolina.,contradiction,Contradiction
South Carolina joined forces to win more the following year.,SC worked together.,entailment,Entailment
South Carolina joined forces to win more the following year.,Democrats and Republicans are working together in South Carolina.,neutral,Neutral
"According to the agency official, no separate Section 605 (b) certificate has been issued to the Director of Small Business Administration (SBA) for dissemination.","The agency did not certify the completion of the SBA, and left the assessor's office with the responsibility of overseeing it.",neutral,Entailment
"According to the agency official, no separate Section 605 (b) certificate has been issued to the Director of Small Business Administration (SBA) for dissemination.",The agency does not certify completion of SBA.,entailment,Entailment
"According to the agency official, no separate Section 605 (b) certificate has been issued to the Director of Small Business Administration (SBA) for dissemination.",The agency issued SBA certificate to all those in need on a daily basis.,contradiction,Contradiction
"Once the hotel and other taxes are in place, it is possible to verify the authenticity of the trip.","many national hotels, using a bank debit card to pay.",neutral,Neutral
"Once the hotel and other taxes are in place, it is possible to verify the authenticity of the trip.",the trip will be confirmed using the hotel fee.,entailment,Entailment
"Once the hotel and other taxes are in place, it is possible to verify the authenticity of the trip.",not in a way that confirms whether the trip was made or not.,contradiction,Entailment
"For example, in one of the big cities we visited, I saw over 600 pieces of software.",The top priorities are where it's best to make software companies.,neutral,Neutral
"For example, in one of the big cities we visited, I saw over 600 pieces of software.",One city has a ton of software companies.,entailment,Neutral
"For example, in one of the big cities we visited, I saw over 600 pieces of software.",urban software companies because of the law.,contradiction,Neutral
"If talent is measured, experience will never be.",you can become a professional if you work hard.,contradiction,Entailment
"If talent is measured, experience will never be.",you will never be an expert.,entailment,Entailment
"If talent is measured, experience will never be.",You can't be an expert because we all have our flaws.,neutral,Entailment
"The landlord who rented the house to Hazmi and Mihdhar in 2000 was a law-abiding citizen, and had good relations with the local police and the FBI.",Hazmi and Mihdhar bought a house and did not look for anyone.,contradiction,Entailment
"The landlord who rented the house to Hazmi and Mihdhar in 2000 was a law-abiding citizen, and had good relations with the local police and the FBI.",Hazmi and Mihdhar took a year's rent for $500 a day.,neutral,Neutral.
"The landlord who rented the house to Hazmi and Mihdhar in 2000 was a law-abiding citizen, and had good relations with the local police and the FBI.",Hazmi and Mihdhar rented a room.,entailment,Entailment
"on their trip to Bosnia, see the confidential report, Al Qaeda's Saudi charge, October 3, 2001.",Al Qaeda member visited Bosnia 18 times in 2001.,neutral,Contradiction
"on their trip to Bosnia, see the confidential report, Al Qaeda's Saudi charge, October 3, 2001.",A member of Al Qaeda went to Bosnia.,entailment,Entailment
"on their trip to Bosnia, see the confidential report, Al Qaeda's Saudi charge, October 3, 2001.",There's no evidence of an al Qaeda operative going to Bosnia.,contradiction,Contradiction
Jane also asked the New York prosecutor involved in finding Mihdhar who signed the FISA certificate to show that he understood how to use the FISA data.,Jane asked where the FISA certificate was signed by the chief justice of the state.,neutral,Contradiction
Jane also asked the New York prosecutor involved in finding Mihdhar who signed the FISA certificate to show that he understood how to use the FISA data.,Jane asked for the FISA to be signed.,entailment,Contradiction
Jane also asked the New York prosecutor involved in finding Mihdhar who signed the FISA certificate to show that he understood how to use the FISA data.,Jane said that the FISA certificate is of no value.,contradiction,Contradiction
There's nothing to distinguish any of them from the security guards associated with the actual search area.,evidence pointing to an allegation emerged during the investigation.,contradiction,Neutral
There's nothing to distinguish any of them from the security guards associated with the actual search area.,Investigation centres rely entirely on immigration officers to carry out the identification work.,neutral,Neutral
There's nothing to distinguish any of them from the security guards associated with the actual search area.,The investigators could not find any evidence against them.,entailment,Neutral
"Khallad gave a second version, that the three of them traveled to Karachi together.",Khallad said that he knew nothing about the three.,contradiction,Contradiction
"Khallad gave a second version, that the three of them traveled to Karachi together.",Khallad suggested that it would be possible for the three of them to travel together.,entailment,Neutral
"Khallad gave a second version, that the three of them traveled to Karachi together.",Khallad said there was 50 percent certainty that the three together entered Karachi in October.,neutral,Entailment
"report on the use of reason, Binalshibh survey questions, Oct. 1, 2002.",Binalshibh was interrogated by an FBI task force.,neutral,Neutral
"report on the use of reason, Binalshibh survey questions, Oct. 1, 2002.",Binalshibh was interrogated in the year 2000.,entailment,Contradiction
"report on the use of reason, Binalshibh survey questions, Oct. 1, 2002.","Binalshibh was never spoken to, and he disappeared.",contradiction,Neutral
Mihdhar received a new US visa two days after their meeting with the CIA-FBI in New York City.,Mihdhar has a US passport.,entailment,Neutral
Mihdhar received a new US visa two days after their meeting with the CIA-FBI in New York City.,"Mihdhar said that he had never had a passport, so he had never been to our village.",contradiction,Contradiction
Mihdhar received a new US visa two days after their meeting with the CIA-FBI in New York City.,Mihdhar got a passport because he was not a threat to peace.,neutral,Entailment
"Despite a two-year investigation, the FBI was unable to find the identity of the partner or identify him.",The FBI has not been able to locate the man since he left Florida in 2001.,neutral,Entailment
"Despite a two-year investigation, the FBI was unable to find the identity of the partner or identify him.",The FBI was unable to identify the man.,entailment,Entailment
"Despite a two-year investigation, the FBI was unable to find the identity of the partner or identify him.",The FBI found out who the man was and put him in jail.,contradiction,Contradiction
In the case of American 11. the last communication from the plane occurred at exactly 8:13 a.m.,communication has been received from American 11.,entailment,Entailment
In the case of American 11. the last communication from the plane occurred at exactly 8:13 a.m.,There's a call from American 11 every 5 minutes.,neutral,Contradiction
In the case of American 11. the last communication from the plane occurred at exactly 8:13 a.m.,No communication from American 11.,contradiction,Contradiction
"detection could be faster and more efficient if the German government cooperated, which is difficult.",they would have completed an investigation that could have given the location of the three criminals.,neutral,Entailment
"detection could be faster and more efficient if the German government cooperated, which is difficult.","the German government, they will have difficulty getting brain scans early.",entailment,Entailment
"detection could be faster and more efficient if the German government cooperated, which is difficult.",research will be easier for the Government to carry out.,contradiction,Contradiction
This capacity is limited but there is little room to expand or redevelop them.,did not significantly change the research program.,neutral,Neutral
This capacity is limited but there is little room to expand or redevelop them.,they don't really try to change things.,entailment,Neutral
This capacity is limited but there is little room to expand or redevelop them.,They have reached a point where they want to destroy everything.,contradiction,Neutral
"The hacker's e-mail, however, indicates that it confuses the legal limitations of sharing information with the dollar on the criminals' use of the information they get through the investigative process.",a foreign robber gives away valuable foreigners.,contradiction,Neutral
"The hacker's e-mail, however, indicates that it confuses the legal limitations of sharing information with the dollar on the criminals' use of the information they get through the investigative process.",the burglar doesn't understand some things.,entailment,Neutral
"The hacker's e-mail, however, indicates that it confuses the legal limitations of sharing information with the dollar on the criminals' use of the information they get through the investigative process.",The whistleblower's report was so confused that no one could read it.,neutral,Neutral
"some officers were assigned to help evacuate people from the staircases, others were assigned to evacuate people from brothels, public houses, shopping malls, and PATH stations.",The officials got their jobs.,entailment,Neutral
"some officers were assigned to help evacuate people from the staircases, others were assigned to evacuate people from brothels, public houses, shopping malls, and PATH stations.",officers are just running to where they are needed.,contradiction,Entailment
"some officers were assigned to help evacuate people from the staircases, others were assigned to evacuate people from brothels, public houses, shopping malls, and PATH stations.",officers are assigned tasks according to their size in the workplace.,neutral,Neutral
"On September 9th, a disturbing news came from Afghanistan.",we have news from Afghanistan.,entailment,Entailment.
"On September 9th, a disturbing news came from Afghanistan.",We didn't hear anything from Afghanistan until October.,contradiction,Entailment
"On September 9th, a disturbing news came from Afghanistan.",we heard about the attack on September 9th.,neutral,Entailment
"The lack of communication was one of the biggest problems facing the World Trade Center, the Pentagon, Somerset County, Pennyslyvnia and the crash site where high-ranking officers responded and high-ranking officers provided security.",communication was very useful on 9/11.,contradiction,Contradiction
"The lack of communication was one of the biggest problems facing the World Trade Center, the Pentagon, Somerset County, Pennyslyvnia and the crash site where high-ranking officers responded and high-ranking officers provided security.",people had difficulty communicating at the World Trade Center because there was no electricity and no telephones.,neutral,Contradiction
"The lack of communication was one of the biggest problems facing the World Trade Center, the Pentagon, Somerset County, Pennyslyvnia and the crash site where high-ranking officers responded and high-ranking officers provided security.",people had difficulty communicating at the World Trade Centre,entailment,Entailment
"Searching available databases that may include information on the driver's license, vehicle registration, and phone number.",researchers need to have access to authentic databases.,neutral,Entailment
"Searching available databases that may include information on the driver's license, vehicle registration, and phone number.",There is an abundance of information in the vast database that is available.,entailment,Entailment
"Searching available databases that may include information on the driver's license, vehicle registration, and phone number.",there is no way to get information on the subjects using the available reading materials.,contradiction,Entailment
"With suspicions about the trading, the judge distanced himself from Hazmi and Mihdhar but not before they got the help they needed.",the judge immediately contacted the authorities and refused to help with the problem,contradiction,Contradiction
"With suspicions about the trading, the judge distanced himself from Hazmi and Mihdhar but not before they got the help they needed.",the judge offers help despite his doubts.,entailment,Contradiction
"With suspicions about the trading, the judge distanced himself from Hazmi and Mihdhar but not before they got the help they needed.",help consisted of money and help in obtaining passports.,neutral,Entailment
"In 2003, the whole system was abandoned, all the cases involving international terrorists would have a single system, 315.",anything related to terrorism has become important.,neutral,Entailment
"In 2003, the whole system was abandoned, all the cases involving international terrorists would have a single system, 315.",Everything related to terrorism has been pushed back one step.,entailment,Contradiction
"In 2003, the whole system was abandoned, all the cases involving international terrorists would have a single system, 315.",Anything related to terrorism is punished separately and categorized separately.,contradiction,Contradiction
"This officer was the one who observed the collapse of the South Tower, reported to the ESU section of the North Tower on emergency evacuation orders.",No one was left in the North Tower after the South Tower collapsed.,contradiction,Entailment
"This officer was the one who observed the collapse of the South Tower, reported to the ESU section of the North Tower on emergency evacuation orders.",The South Tower collapsed 30 minutes before the officer struck the ESU section of the North Tower.,neutral,Contradiction
"This officer was the one who observed the collapse of the South Tower, reported to the ESU section of the North Tower on emergency evacuation orders.",the officer saw the collapse of the South Tower.,entailment,Entailment
Indianapolis is one of the best places for actors to work for others.,Simulation heroes love Indianapolis because this is where all the film production companies are.,neutral,Neutral
Indianapolis is one of the best places for actors to work for others.,"If you're an actor, you should try to move back to Indianapolis and settle down.",entailment,Entailment
Indianapolis is one of the best places for actors to work for others.,"You get a job in Indianapolis if you're in film or theater, because it's a tech city.",contradiction,Contradiction
"We provide 24 hours a day, 7 days a week home security information, and a parental helpline.",people will only contact us by letter or email.,contradiction,Neutral
"We provide 24 hours a day, 7 days a week home security information, and a parental helpline.","we can be reached by phone, anytime.",entailment,Entailment
"We provide 24 hours a day, 7 days a week home security information, and a parental helpline.",we receive more than a hundred calls every Monday and Friday.,neutral,Neutral
The boxes will be left closed for a long time after the remaining donations have been opened.,These boxes are loaded with bombs.,neutral,Neutral
The boxes will be left closed for a long time after the remaining donations have been opened.,These boxes will be opened before any other donations are opened.,contradiction,Contradiction
The boxes will be left closed for a long time after the remaining donations have been opened.,These boxes will not be opened for some time.,entailment,Entailment
"if we leave our prices cheap, we have to come to you, our audience, to ask you to support us by coincidence to achieve our goal.","In an effort to keep the price below $10, we will require our viewers/listeners to donate $25.",neutral,Contradiction
"if we leave our prices cheap, we have to come to you, our audience, to ask you to support us by coincidence to achieve our goal.","we can leave the price down if we want, without your cost, but our boss wants to enjoy it",contradiction,Neutral
"if we leave our prices cheap, we have to come to you, our audience, to ask you to support us by coincidence to achieve our goal.",Your hammer helps to leave our hammer on the ground.,entailment,Neutral
"00 helped us provide care, encouragement, and entertainment to nearly 400 Indianapolis children.","Thanks to generous donations, we were able to invite Beyounce to organize a concert for Indianapolis orphans.",neutral,Neutral
"00 helped us provide care, encouragement, and entertainment to nearly 400 Indianapolis children.","we want to prepare Christmas for the children, but we never get a chance to do anything for them.",contradiction,Entailment
"00 helped us provide care, encouragement, and entertainment to nearly 400 Indianapolis children.",We were able to help the most kids in Indianapolis.,entailment,Entailment
"First, people can get the right to donate $1000 a year without pressure. or more from the Chancellor's people, or $500 or more to the Chancellor's colleagues.",people can enter after donating $50.,contradiction,Contradiction
"First, people can get the right to donate $1000 a year without pressure. or more from the Chancellor's people, or $500 or more to the Chancellor's colleagues.",people can join if they give generous support.,entailment,Neutral
"First, people can get the right to donate $1000 a year without pressure. or more from the Chancellor's people, or $500 or more to the Chancellor's colleagues.",individuals prefer to support fellow Chancellors.,neutral,Entailment
"If you are a donor, please contact the branch office of Jehovah's Witnesses that serves your country.","If you donate at least $1,000, you will receive a tax credit.",neutral,Neutral
"If you are a donor, please contact the branch office of Jehovah's Witnesses that serves your country.","But alas, our tax consultants will advise you not to give any donation.",contradiction,Contradiction
"If you are a donor, please contact the branch office of Jehovah's Witnesses that serves your country.",you can deduct your tax deduction from your allowance.,entailment,Neutral
"As you know, membership in this organization includes friends, former students who donate $1000 or more to this law school each year.","some members of the group have donated over $1,000 to the school.",neutral,Entailment
"As you know, membership in this organization includes friends, former students who donate $1000 or more to this law school each year.",we have people who have donated over $1000 to the law school,entailment,Entailment
"As you know, membership in this organization includes friends, former students who donate $1000 or more to this law school each year.","We wanted to ask the organization that ran this school, but we never did.",contradiction,Neutral
"As a child born in the 50's, one of my fondest memories was going to the Civic Theatre.","I hated going to the theater when I was young, so I became a scientist.",contradiction,Contradiction
"As a child born in the 50's, one of my fondest memories was going to the Civic Theatre.","When I was young, I loved going to the theater.",entailment,Entailment
"As a child born in the 50's, one of my fondest memories was going to the Civic Theatre.",My favorite show is Beauty and the Beast at the Civic Theatre.,neutral,Neutral
each person who receives this letter will donate $18.,"whoever receives this letter: don't give money, it's just a scam.",contradiction,Contradiction
each person who receives this letter will donate $18.,"if you donate $18, we'll give you free.",neutral,Entailment
each person who receives this letter will donate $18.,we hope that everyone who receives the letter will donate $18.,entailment,Entailment
"Just remove the bottom of the envelope, check the appropriate options, change the address if necessary send it in a sealed envelope.",Please don't change your address.,contradiction,Contradiction
"Just remove the bottom of the envelope, check the appropriate options, change the address if necessary send it in a sealed envelope.",There is a white envelope with your address on it.,neutral,Entailment
"Just remove the bottom of the envelope, check the appropriate options, change the address if necessary send it in a sealed envelope.",you have the right to change the address if you need to.,entailment,Entailment.
The nursing school needs your strong contribution so that they can continue to provide quality education.,help donate $100 to the School of Nursing or lose your reputation.,neutral,Entailment.
The nursing school needs your strong contribution so that they can continue to provide quality education.,"The School of Nursing has met all its financial needs, so they don't need any money.",contradiction,Entailment
The nursing school needs your strong contribution so that they can continue to provide quality education.,we hope you will donate to the nursing school.,entailment,Entailment
80 per cent of participants will increase their reporting on dispute resolution strategies.,More than half of the participants will increase their reporting on conflict resolution strategies.,entailment,Entailment
80 per cent of participants will increase their reporting on dispute resolution strategies.,Only comparisons from the participants will increase knowledge in reporting conflict resolution strategies.,contradiction,Neutral
80 per cent of participants will increase their reporting on dispute resolution strategies.,there were over 100 participants.,neutral,Neutral
help not to be included in the list of donors.,would be embarrassing if you stopped contributing.,entailment,Entailment
help not to be included in the list of donors.,"We have published a list of those who have refused to donate for the world to see, so trust me, you don't want that kind of embarrassment.",neutral,Entailment
help not to be included in the list of donors.,we have many donors so please stop donating.,contradiction,Contradiction
We will open access to anyone with a laptop and a modem.,people don't need anything to let us in.,contradiction,Contradiction
We will open access to anyone with a laptop and a modem.,people need a laptop and a modem to access it.,entailment,Entailment
We will open access to anyone with a laptop and a modem.,"people need a router and a modem during login, if they want access.",neutral,Contradiction
The sale of tickets by Suskirbshan cannot provide enough to manage the entire season schedule.,If we have a full ticket sale our meeting will be charged for its running costs.,contradiction,Entailment
The sale of tickets by Suskirbshan cannot provide enough to manage the entire season schedule.,Generally our grandmother needs to earn more than the cost of tickets and subskirbshan.,entailment,Entailment
The sale of tickets by Suskirbshan cannot provide enough to manage the entire season schedule.,The sale of tickets by the subskirbshan will take care of 70 percent of the administrative costs for the entire season.,neutral,Contradiction
WHY GIFTS ARE FOR EVERYBODY Gifts that are not meant to be taken literally are meaningless.,we write down each donation and announce it in our monthly magazine.,neutral,Contradiction
WHY GIFTS ARE FOR EVERYBODY Gifts that are not meant to be taken literally are meaningless.,each gift serves a specific purpose.,entailment,Contradiction
WHY GIFTS ARE FOR EVERYBODY Gifts that are not meant to be taken literally are meaningless.,Gifts over $100 alone can make a difference.,contradiction,Contradiction
"We still have a long way to go before we get to $365,000 from friends and payers like you.","Our financial goal was over $300,000.",entailment,Entailment
"We still have a long way to go before we get to $365,000 from friends and payers like you.",we hoped to triple our goal.,neutral,Contradiction
"We still have a long way to go before we get to $365,000 from friends and payers like you.",we don't have a fixed amount of money.,contradiction,Entailment
"Our civil practice clinic has been operating for several years, and now we have opened a new branch of the Criminal defense clinic.",Our Civil Practice clinic has been operating for eight years.,neutral,Contradiction
"Our civil practice clinic has been operating for several years, and now we have opened a new branch of the Criminal defense clinic.",Our Civil Practice Hospital is celebrating its one year anniversary and commencing operations next month.,contradiction,Contradiction
"Our civil practice clinic has been operating for several years, and now we have opened a new branch of the Criminal defense clinic.",The Civil Practice Hospital has been operating for over a year.,entailment,Contradiction
tickets may not be enough to handle those programs.,and signs the ticket price will not be enough to manage my plans.,entailment,Contradiction
tickets may not be enough to handle those programs.,The cost of this program was high.,neutral,Neutral
tickets may not be enough to handle those programs.,The price of the ticket will be enough to make this arrangement.,contradiction,Contradiction
Omnia vincit amor (((until you work for the Weekly Standard): Brit Hume (Fox's Sunday news) is predicting reasons why Lewinsky might not be the president's love interest.,Brit Hume is a senior correspondent at Fox.,neutral,Entailment
Omnia vincit amor (((until you work for the Weekly Standard): Brit Hume (Fox's Sunday news) is predicting reasons why Lewinsky might not be the president's love interest.,Brit Hume worked for CNN.,contradiction,Contradiction
Omnia vincit amor (((until you work for the Weekly Standard): Brit Hume (Fox's Sunday news) is predicting reasons why Lewinsky might not be the president's love interest.,Brit Hume worked for Fox.,entailment,Entailment
Much effort was put into hiring Michael Apted to make the long-running show feel real to viewers.,Michael Apted foiled the long-term plan because he insisted that all human nature be excluded from the plan.,contradiction,Entailment
Much effort was put into hiring Michael Apted to make the long-running show feel real to viewers.,Michael Apted was hired because he increased his experience in long-range planning.,entailment,Neutral
Much effort was put into hiring Michael Apted to make the long-running show feel real to viewers.,The long-running show was not particularly well-regarded because it did not take into account the human condition and it was felt that Michael Apted should be hired to promote the show.,neutral,Entailment
to look at the girl in Parka's white-haired shirt and slippery shoes.,a girl is getting ready to play ice hockey.,neutral,Neutral
to look at the girl in Parka's white-haired shirt and slippery shoes.,a girl is wearing a white dress.,entailment,Contradiction
to look at the girl in Parka's white-haired shirt and slippery shoes.,The girl was involved in a robbery.,contradiction,Neutral
