premise,hypothesis,label,output
"Treasure Beach is the most frequented place we can talk about, with luxury hotels along three bays",There is one upstairs hotel for tourists visiting Treasure beach,neutral,Neutral
"Treasure Beach is the most frequented place we can talk about, with luxury hotels along three bays",Treasure Beach one of the many popular places to visit in the area,contradiction,Entailment
"Summer brings warmth but not the heat and warm sea temperatures, making it ideal for scuba diving and other water sports",100 degrees or hotter in the summer,contradiction,Contradiction
"Summer brings warmth but not the heat and warm sea temperatures, making it ideal for scuba diving and other water sports",Usually 75 in the summer,neutral,Neutral
"Summer brings warmth but not the heat and warm sea temperatures, making it ideal for scuba diving and other water sports",Temperatures warm during the summer,entailment,Entailment
In some lakes it is a haven for tourists who cast spells hoping to touch the head of a monkey as a sure means of good luck.,People don't throw money because it's bad luck,contradiction,Contradiction
In some lakes it is a haven for tourists who cast spells hoping to touch the head of a monkey as a sure means of good luck.,People are throwing in the towel regardless of the sign or nothing can be done,neutral,Neutral
In some lakes it is a haven for tourists who cast spells hoping to touch the head of a monkey as a sure means of good luck.,People throwing a sled into the water,entailment,Contradiction
The port city of Nafplio provides a good base for sightseeing and perhaps a good place to have lunch on your trip,Nafplio has a scenic view,neutral,Neutral
The port city of Nafplio provides a good base for sightseeing and perhaps a good place to have lunch on your trip,Nafplio has a bad foundation,contradiction,Contradiction
The port city of Nafplio provides a good base for sightseeing and perhaps a good place to have lunch on your trip,Nafplio is well-founded,entailment,Neutral
In Prinsengracht Otto Frank and his family hid in the attic of their business premises for over two years before being arrested,Otto Frank was arrested on the second day,contradiction,Contradiction
In Prinsengracht Otto Frank and his family hid in the attic of their business premises for over two years before being arrested,Otto Frank hid for more than 25 months,entailment,Entailment
In Prinsengracht Otto Frank and his family hid in the attic of their business premises for over two years before being arrested,Otto Frank hid until the Nazis found him.,neutral,Entailment
Many state and local governments have additional auditing requirements.,Local governments are able to make their own laws.,neutral,Neutral
Many state and local governments have additional auditing requirements.,Local governments have no needs.,contradiction,Contradiction
Many state and local governments have additional auditing requirements.,There are additional needs for local government audits.,entailment,Entailment
The security team conducts sessions between eight and twelve times a month.,The security team holds nine sessions a month.,neutral,Entailment
The security team conducts sessions between eight and twelve times a month.,The security team holds a session every day for a month,contradiction,Contradiction
The security team conducts sessions between eight and twelve times a month.,The security team conducts several sessions a year.,entailment,Entailment
"Early engineering, however, was accomplished earlier.",Engineering had its first stage.,entailment,Entailment
"Early engineering, however, was accomplished earlier.",Engineering takes place in the final stage,contradiction,Contradiction
"Early engineering, however, was accomplished earlier.","Without the first stage, engineering may not be perfected in the later stages.",neutral,Neutral.
"Thus, government decision-makers and managers adopt new ways of thinking, consider different approaches to achieving goals, and use new knowledge to guide decisions.",Government officials changed their methods of doing things.,entailment,Entailment
"Thus, government decision-makers and managers adopt new ways of thinking, consider different approaches to achieving goals, and use new knowledge to guide decisions.",Representatives of the government try to expand power by thinking differently.,neutral,Neutral.
"Thus, government decision-makers and managers adopt new ways of thinking, consider different approaches to achieving goals, and use new knowledge to guide decisions.",Government officials refuse to change the way of life,contradiction,Contradiction
Case files may need to be translated for those who are learning a language other than English.,Boxes are acceptable if written in English.,contradiction,Neutral
Case files may need to be translated for those who are learning a language other than English.,Copies that could be written in chalk and silk.,neutral,Neutral.
Case files may need to be translated for those who are learning a language other than English.,Bookcases in other languages,entailment,Neutral
Other efforts are ongoing or in the planning stages,Much of our effort is on the way now.,neutral,Entailment
Other efforts are ongoing or in the planning stages,We have no plans for the future.,contradiction,Contradiction
Other efforts are ongoing or in the planning stages,Exactly what we planned,entailment,Neutral
"Count factors such as short periods of time, access to files on the computer, and pressure to obtain the necessary documents.",They deleted computer files from IBM.,neutral,Neutral
"Count factors such as short periods of time, access to files on the computer, and pressure to obtain the necessary documents.",They deleted the correct files from the computer.,entailment,Neutral
"Count factors such as short periods of time, access to files on the computer, and pressure to obtain the necessary documents.",They kept them as real files,contradiction,Contradiction
"Then, the same lawyers make efforts to first review the new provider to answer questions and discuss any problems noted",Attorneys visited for about an hour,neutral,Contradiction
"Then, the same lawyers make efforts to first review the new provider to answer questions and discuss any problems noted",A representative had visited.,entailment,Contradiction
"Then, the same lawyers make efforts to first review the new provider to answer questions and discuss any problems noted",We have never been visited.,contradiction,Contradiction
"Saving not only affects the value of wealth, but wealth itself influences the choice of saving.",The choice of whether a person will save or not affects his wealth.,entailment,Entailment
"Saving not only affects the value of wealth, but wealth itself influences the choice of saving.",Wealth and saving are rarely mutually exclusive.,contradiction,Entailment
"Saving not only affects the value of wealth, but wealth itself influences the choice of saving.",Rich people tend to save a large portion of their income,neutral,Neutral
"For example, one company has learned from two mergers that required the company to quickly merge new businesses and reorganize to meet growing business needs.","Although there were two partnerships, there was no need for the company to change the way management was divided.",contradiction,Contradiction
"For example, one company has learned from two mergers that required the company to quickly merge new businesses and reorganize to meet growing business needs.",Merging two companies into one and changing managers brings violence to the workplace.,neutral,Contradiction
"For example, one company has learned from two mergers that required the company to quickly merge new businesses and reorganize to meet growing business needs.",We have examined companies that have merged twice and quickly changed management because they intend to meet the needs of the company.,entailment,Entailment
"The building, concerned that the funds will be released before reviewing whether the trip takes place",He knew that the payment would be difficult.,contradiction,Neutral
"The building, concerned that the funds will be released before reviewing whether the trip takes place",We were hoping to get paid before the test,entailment,Neutral
"The building, concerned that the funds will be released before reviewing whether the trip takes place",We thought that we would be paid quickly and without a bribe,neutral,Contradiction
"Technology has been upgraded to match the manufacturing processes of these companies, because technology is like a trade key, not a tool",Advanced programming software is one of the key technologies that businesses are focusing on.,neutral,Neutral
"Technology has been upgraded to match the manufacturing processes of these companies, because technology is like a trade key, not a tool",Technology is a tool not a key to machinery,contradiction,Contradiction
"Technology has been upgraded to match the manufacturing processes of these companies, because technology is like a trade key, not a tool",Businesses are heavily influenced by technology,entailment,Entailment
Two clippings from newspapers are important for the impact of future research,Books can revolutionize the study of samples,neutral,Neutral
Two clippings from newspapers are important for the impact of future research,Books can change the future of research,entailment,Neutral
Two clippings from newspapers are important for the impact of future research,Nothing more will be done to change the research,contradiction,Contradiction
Lines composed of boxes indicate the level of welfare of all mailers combined and lines composed of diamonds indicate the technical loss (if incorrect) of switching work to another group.,The lines calculate that the level of well-being of the senders is 10%.,neutral,Contradiction
Lines composed of boxes indicate the level of welfare of all mailers combined and lines composed of diamonds indicate the technical loss (if incorrect) of switching work to another group.,The lines show nothing but a trail.,contradiction,Contradiction
Lines composed of boxes indicate the level of welfare of all mailers combined and lines composed of diamonds indicate the technical loss (if incorrect) of switching work to another group.,The lines indicate the level of well-being of all senders.,entailment,Contradiction
"Based on this risk assessment, Centerlink has developed a series of preventive strategies aimed at educating beneficiaries and employers about reporting income.",How did Centerlink solve the problem.,contradiction,Neutral
"Based on this risk assessment, Centerlink has developed a series of preventive strategies aimed at educating beneficiaries and employers about reporting income.",Centerlink had many strategies to teach people how to report income because the government was losing a lot of money through mistakes.,neutral,Neutral
"Based on this risk assessment, Centerlink has developed a series of preventive strategies aimed at educating beneficiaries and employers about reporting income.",Centerlink had many strategies for teaching people how to report income.,entailment,Entailment
This allowed a demonstration of the design before companies made costly investments in production machinery and tools to build a production replacement.,They could show how it was planned,entailment,Entailment
This allowed a demonstration of the design before companies made costly investments in production machinery and tools to build a production replacement.,They could show the company that it was unwise to create new companies.,neutral,Contradiction
This allowed a demonstration of the design before companies made costly investments in production machinery and tools to build a production replacement.,They had no plan to show the role of savings.,contradiction,Contradiction
South Carolina's efforts brought success the following year.,No one in South Carolina cooperated,contradiction,Contradiction
South Carolina's efforts brought success the following year.,the SC worked together,entailment,Neutral.
South Carolina's efforts brought success the following year.,Democrats and Republicans in South Carolina worked together.,neutral,Neutral.
"According to the Board official, the Board's section 605 (b) certificates were not issued separately to the Small Business Administration (SBA) General Counsel for representation.",The board did not issue SBA certificates and left that to the inspector's office.,neutral,Contradiction
"According to the Board official, the Board's section 605 (b) certificates were not issued separately to the Small Business Administration (SBA) General Counsel for representation.",The board did not issue SBA certificates.,entailment,Contradiction
"According to the Board official, the Board's section 605 (b) certificates were not issued separately to the Small Business Administration (SBA) General Counsel for representation.",The board distributed SBA certificates daily to anyone who requested them.,contradiction,Contradiction
"Let the same happen at the hotel and other certain expenses, the real trip will be guaranteed.",Many national hotel chains accept credit card payments.,neutral,Neutral
"Let the same happen at the hotel and other certain expenses, the real trip will be guaranteed.",The trip itself will be guaranteed using hotel expenses.,entailment,Entailment
"Let the same happen at the hotel and other certain expenses, the real trip will be guaranteed.",There is no way to know for sure whether travel actually took place or not.,contradiction,Contradiction
"For example, the capital of one region we visited is home to more than 600 software companies.",The capital is a hotbed for corporate software.,neutral,Entailment
"For example, the capital of one region we visited is home to more than 600 software companies.",One capital city is crammed with software companies.,entailment,Entailment
"For example, the capital of one region we visited is home to more than 600 software companies.",Software companies avoid capital letters for legal reasons.,contradiction,Contradiction
"In the measurement of efficiency, perfection is unattainable.",You can be perfect if you try hard enough.,contradiction,Contradiction
"In the measurement of efficiency, perfection is unattainable.",You will never be perfect,entailment,Entailment
"In the measurement of efficiency, perfection is unattainable.","You cannot be perfect, for all of us are deeply flawed.",neutral,Neutral.
"My roommate who rented a room to Hazmi and Mihdhar in 2000 is apparently a law-abiding citizen with a long-standing, friendly relationship between local police and FBI personnel.",Hazmi and Mihdhar bought a house and did not contact anyone.,contradiction,Contradiction
"My roommate who rented a room to Hazmi and Mihdhar in 2000 is apparently a law-abiding citizen with a long-standing, friendly relationship between local police and FBI personnel.","Hazmi and Mihdhar rent a room for a year, for $500 a day.",neutral,Neutral.
"My roommate who rented a room to Hazmi and Mihdhar in 2000 is apparently a law-abiding citizen with a long-standing, friendly relationship between local police and FBI personnel.",Hazmi and Mihdhar have rented a room.,entailment,Entailment
"Regarding their trip to Bosnia, see Intelligence report, Interrogation of a Saudi al Qaeda member, Oct. 3, 2001.",a member of al Qaeda traveled to Bosnia 18 times in 2001.,neutral,Neutral
"Regarding their trip to Bosnia, see Intelligence report, Interrogation of a Saudi al Qaeda member, Oct. 3, 2001.",A member of al Qaeda went to Bosnia.,entailment,Entailment
"Regarding their trip to Bosnia, see Intelligence report, Interrogation of a Saudi al Qaeda member, Oct. 3, 2001.",There is no evidence of a member of al Quaeda travelling to Bosnia.,contradiction,Contradiction
Jane asked a New York employee assigned to the Mihdhar search to sign a FISA consent form showing that the agent understands how to handle FISA information.,Jane requested a FISA consent form to be signed by a federal judge.,neutral,Contradiction
Jane asked a New York employee assigned to the Mihdhar search to sign a FISA consent form showing that the agent understands how to handle FISA information.,Jane requested that the FISA consent form be signed.,entailment,Entailment
Jane asked a New York employee assigned to the Mihdhar search to sign a FISA consent form showing that the agent understands how to handle FISA information.,Jane said that no FISA clearance was required.,contradiction,Contradiction
There is nothing conspicuous about any of them with regard only to the protective layer that was associated with the actual testing of the laboratory.,Shocking evidence was found during an inspection of the laboratory.,contradiction,Contradiction
There is nothing conspicuous about any of them with regard only to the protective layer that was associated with the actual testing of the laboratory.,Testing in the laboratory is entirely dependent on the information provided by the test assistants.,neutral,Contradiction
There is nothing conspicuous about any of them with regard only to the protective layer that was associated with the actual testing of the laboratory.,An examination of the laboratory failed to find any evidence to the contrary.,entailment,Entailment
"Khallad brought a second revolution, that is, the three of them traveled together to Karachi.",Khallad said he knew nothing about the three.,contradiction,Contradiction
"Khallad brought a second revolution, that is, the three of them traveled together to Karachi.",Khallad said that the three of them could go together.,entailment,Neutral
"Khallad brought a second revolution, that is, the three of them traveled together to Karachi.",Khallad said there is a 50% chance that the three will travel to Karachi together in October.,neutral,Contradiction
"Intelligence report from the Binalshibh investigation, Oct. 1, 2002.",Binalshibh was interrogated by an FBI team.,neutral,Neutral.
"Intelligence report from the Binalshibh investigation, Oct. 1, 2002.",Binalshibh was interrogated in 2002.,entailment,Entailment
"Intelligence report from the Binalshibh investigation, Oct. 1, 2002.","Binalshibh was not contacted, and he disappeared.",contradiction,Contradiction
Mihdhar received a new U.S. visa two days after the CIA-FBI met in New York.,Mihdar obtained a US visa to enter the country.,entailment,Entailment
Mihdhar received a new U.S. visa two days after the CIA-FBI met in New York.,"Mihdar never had a visa, so he never came to us in the US.",contradiction,Contradiction
Mihdhar received a new U.S. visa two days after the CIA-FBI met in New York.,Mihdhar was granted a visa because he was not a threat.,neutral,Neutral
"Despite two years of investigation, the FBI was unable to locate his colleague or establish his true identity.",The FBI has not even been able to locate anyone who left Florida in 2001.,neutral,Contradiction
"Despite two years of investigation, the FBI was unable to locate his colleague or establish his true identity.",The FBI was unable to identify the individual.,entailment,Entailment
"Despite two years of investigation, the FBI was unable to locate his colleague or establish his true identity.",The FBI found out who he was and threw him in jail.,contradiction,Contradiction
"In the case of American 11, the last normal communication from the plane was at 8:13 A.M.",There was contact with the American 11,entailment,Entailment
"In the case of American 11, the last normal communication from the plane was at 8:13 A.M.",There has been a call from American 11 every five minutes.,neutral,Contradiction
"In the case of American 11, the last normal communication from the plane was at 8:13 A.M.",There was contact with the American 11,contradiction,Entailment
"Obtaining it would require rapid and extensive cooperation from the German government, which may be difficult to obtain.","Once the investigation is complete, it may reveal the whereabouts of the three fugitives.",neutral,Neutral
"Obtaining it would require rapid and extensive cooperation from the German government, which may be difficult to obtain.",The German government may find it difficult to carry out a quick and thorough investigation.,entailment,Entailment
"Obtaining it would require rapid and extensive cooperation from the German government, which may be difficult to obtain.",An investigation could be easier and easier for the government to conduct.,contradiction,Contradiction
"These abilities were not enough, but little was done to develop or improve them.",They haven't changed their watch program much.,neutral,Neutral
"These abilities were not enough, but little was done to develop or improve them.",They did little to change things.,entailment,Entailment
"These abilities were not enough, but little was done to develop or improve them.",They traveled a long way to fix everything.,contradiction,Contradiction
"The analyst's chart, however, shows that he was confusing numerous loopholes and legal barriers to information sharing with the laws governing the use by criminal agents of information gathered through intelligence efforts.",The analyst presented a very clear analysis.,contradiction,Contradiction
"The analyst's chart, however, shows that he was confusing numerous loopholes and legal barriers to information sharing with the laws governing the use by criminal agents of information gathered through intelligence efforts.",The analyst was ambiguous in many respects.,entailment,Entailment
"The analyst's chart, however, shows that he was confusing numerous loopholes and legal barriers to information sharing with the laws governing the use by criminal agents of information gathered through intelligence efforts.",The analyst's report was so confusing that no one could read it.,neutral,Contradiction
"Some officers were then assigned to help with the stairs; others were assigned to expedite exits to the plaza, the concourse, and the PATH station.",The police received their assignments.,entailment,Entailment
"Some officers were then assigned to help with the stairs; others were assigned to expedite exits to the plaza, the concourse, and the PATH station.",The police simply rush to where they are needed.,contradiction,Neutral.
"Some officers were then assigned to help with the stairs; others were assigned to expedite exits to the plaza, the concourse, and the PATH station.",Officers were assigned senior ranks according to their age.,neutral,Neutral
"On September 9, surprising news arrived from Afghanistan.",We received news from Afghanistan.,entailment,Entailment
"On September 9, surprising news arrived from Afghanistan.",We didn't hear anything from Afghanistan until October.,contradiction,Contradiction
"On September 9, surprising news arrived from Afghanistan.",We were informed of the coming attack on September 9.,neutral,Neutral.
"Inability to communicate was a critical factor at the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, crash sites, where agencies",Communication worked very well on 9/11.,contradiction,Contradiction
"Inability to communicate was a critical factor at the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, crash sites, where agencies",People had difficulty communicating at the World Trade Center because the electricity was out and the telephone lines were gone.,neutral,Neutral.
"Inability to communicate was a critical factor at the World Trade Center, the Pentagon, and Somerset County, Pennsylvania, crash sites, where agencies",People had difficulty communicating at the World Trade Center.,entailment,Entailment
"A search of readily available information might have yielded driver's licenses, car registration, and telephone directories.",The researchers also requested access to an expert's database.,neutral,Neutral
"A search of readily available information might have yielded driver's licenses, car registration, and telephone directories.",Few kinds of information were available from the available databases.,entailment,Contradiction
"A search of readily available information might have yielded driver's licenses, car registration, and telephone directories.",There were no means of obtaining information on subjects when using live industries.,contradiction,Contradiction
"Showing blame for all that was going on, the director distanced himself from Hazmi and Mihdhar, but not before they had received help.",The chief clerk contacted the authorities and refused to assist in the case.,contradiction,Contradiction
"Showing blame for all that was going on, the director distanced himself from Hazmi and Mihdhar, but not before they had received help.","Despite his doubts, the secretary offered help.",entailment,Neutral.
"Showing blame for all that was going on, the director distanced himself from Hazmi and Mihdhar, but not before they had received help.",Assistance included cash and help in obtaining travel documents.,neutral,Neutral
"In 2003, these ranks were abolished; all cases of international terrorism now receive the same designation, 315.",All troubling matters are given a high label of importance.,neutral,Contradiction
"In 2003, these ranks were abolished; all cases of international terrorism now receive the same designation, 315.",All the troubling news gets the same label,entailment,Neutral
"In 2003, these ranks were abolished; all cases of international terrorism now receive the same designation, 315.",Each matter of concern was judged and settled independently.,contradiction,Contradiction
"The officer, who had witnessed the collapse of the South Building, reported the ESU units on the West Building in his evacuation order.",No one was left in the North Tower after the South Tower collapsed.,contradiction,Neutral.
"The officer, who had witnessed the collapse of the South Building, reported the ESU units on the West Building in his evacuation order.",The South Building collapsed 30 minutes before the officer spoke to ESU units on the West Building.,neutral,Contradiction
"The officer, who had witnessed the collapse of the South Building, reported the ESU units on the West Building in his evacuation order.",The police saw the South Building collapse.,entailment,Entailment
Indianapolis is one of the best places for actors to work for many,Actors love Indianapolis because of all the drama there.,neutral,Neutral
Indianapolis is one of the best places for actors to work for many,"If you're an actor, you should consider moving to Indianapolis.",entailment,Entailment
Indianapolis is one of the best places for actors to work for many,"It is difficult to find work in Indianapolis if you are in the film and theater business, as it is often a tech city.",contradiction,Contradiction
"We provide telephone assistance 24 hours a day, 7 days a week through the Prevention Information Center &amp; Parent Help Line.",People can contact us only by e-mail or e-mail.,contradiction,Contradiction
"We provide telephone assistance 24 hours a day, 7 days a week through the Prevention Information Center &amp; Parent Help Line.","Available by telephone, any time of the day",entailment,Entailment
"We provide telephone assistance 24 hours a day, 7 days a week through the Prevention Information Center &amp; Parent Help Line.",We received more than a hundred calls every Monday through Friday.,neutral,Neutral.
Because these boxes will remain unopened long after the gifts have been opened.,These boxes contain dangerous bombs,neutral,Contradiction
Because these boxes will remain unopened long after the gifts have been opened.,These boxes will be opened for additional gifts.,contradiction,Contradiction
Because these boxes will remain unopened long after the gifts have been opened.,These boxes will remain unclosed for a long time.,entailment,Contradiction
"If we lower the prices, we need to come to you, the spectators, who will ask for a small donation that will help us achieve the goal.","To keep our ticket prices under $10, we will require all our audience members to donate $25.",neutral,Contradiction
"If we lower the prices, we need to come to you, the spectators, who will ask for a small donation that will help us achieve the goal.","We could keep our prices low if we really wanted them, without your money, but our manager likes his best things.",contradiction,Contradiction
"If we lower the prices, we need to come to you, the spectators, who will ask for a small donation that will help us achieve the goal.",Your donation may help to reduce costs.,entailment,Neutral
"00 helped us to be able to provide guidance, encouragement, and entertainment to some 400 Indianapolis children.","Thanks to our generous donations, we were able to invite Beyonce to throw a concert for the Indianapolis orphans.",neutral,Neutral
"00 helped us to be able to provide guidance, encouragement, and entertainment to some 400 Indianapolis children.","We hoped to give the children a Christmas feast, but we have never been able to do anything for them.",contradiction,Contradiction
"00 helped us to be able to provide guidance, encouragement, and entertainment to some 400 Indianapolis children.",We were able to help a lot of kids in Indianapolis.,entailment,Entailment
"Initially, individuals can participate by making an unlimited annual donation of $1,000 or more to the Chancellor's Circle, or $500 or",People can participate after making a small donation of $50.,contradiction,Contradiction
"Initially, individuals can participate by making an unlimited annual donation of $1,000 or more to the Chancellor's Circle, or $500 or",People can play a role if they can contribute a great deal.,entailment,Entailment
"Initially, individuals can participate by making an unlimited annual donation of $1,000 or more to the Chancellor's Circle, or $500 or",Many people prefer to give to those close to the counselors.,neutral,Neutral
Your present-day gift may benefit you more than the tax benefit at the end of the year.,"If your gift is up to $1,000, you can be sure to receive tax-advantaged benefits.",neutral,Neutral.
Your present-day gift may benefit you more than the tax benefit at the end of the year.,"Unfortunately, our tax advisers may advise you not to make gifts.",contradiction,Neutral
Your present-day gift may benefit you more than the tax benefit at the end of the year.,You may be able to deduct taxes from your donations,entailment,Neutral
"As you know, membership in this group includes those friends and former students who donate $1,000 or more each year to the law school.",Some members of the group have donated more than $100k to the school.,neutral,Neutral.
"As you know, membership in this group includes those friends and former students who donate $1,000 or more each year to the law school.","We have people in this group who have put over $1,000 into law school.",entailment,Entailment
"As you know, membership in this group includes those friends and former students who donate $1,000 or more each year to the law school.","We plan to ask the group to donate to the school, but they have never done so.",contradiction,Contradiction
"As a child growing up in the 1950's, one of my fondest memories was attending the Civic Theatre","As a child, I hated going to the theater, so I became a scientist.",contradiction,Contradiction
"As a child growing up in the 1950's, one of my fondest memories was attending the Civic Theatre","As a child, I loved going to the theater.",entailment,Entailment
"As a child growing up in the 1950's, one of my fondest memories was attending the Civic Theatre",The director of the Civic Theatre I admired was Beauty and the Beast.,neutral,Contradiction
If each person receives a letter they will donate $18.,"To all who received this letter: don't give your money, it's a scam.",contradiction,Contradiction
If each person receives a letter they will donate $18.,"If you donate $18, we will give you a gift.",neutral,Neutral
If each person receives a letter they will donate $18.,We hope that those who receive the literature will donate $18.,entailment,Neutral
"Simply remove the section below, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.",Please do not make any changes to your address,contradiction,Contradiction
"Simply remove the section below, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.","Packed in a white envelope, with your address on it",neutral,Neutral
"Simply remove the section below, check the applicable option, make any changes to your address if necessary and send it in a sealed envelope.","You are free to make changes to your address, if you see fit.",entailment,Entailment
The School of Nursing needs your generous gifts to sustain and elevate its academic flourishing.,"Please donate $100 million to the School of Nursing, or you will lose your memorial statue.",neutral,Contradiction
The School of Nursing needs your generous gifts to sustain and elevate its academic flourishing.,"The School of Nursing has met all of its financial goals, so we no longer need money.",contradiction,Contradiction
The School of Nursing needs your generous gifts to sustain and elevate its academic flourishing.,We hope you'll donate to the School of Nursing.,entailment,Entailment
80% of participants will report increased skills in conflict resolution.,More than half of the respondents reported improved skills in resolving conflicts.,entailment,Entailment
80% of participants will report increased skills in conflict resolution.,Only a quarter of the respondents reported increased conflict-solving skills.,contradiction,Contradiction
80% of participants will report increased skills in conflict resolution.,There were over 100 participants each.,neutral,Neutral
Please do not slip on our out-of-date list of donors.,It would be disgraceful if you stopped giving.,entailment,Neutral.
Please do not slip on our out-of-date list of donors.,"Our outdated donation list has been published for the world to see, so trust me, you don't want to be so embarrassed!",neutral,Contradiction
Please do not slip on our out-of-date list of donors.,"We have so many supporters, so please stop donating.",contradiction,Contradiction
Access to our facilities will be open to anyone with a computer and a modem.,People don't need anything to gain access to reason.,contradiction,Contradiction
Access to our facilities will be open to anyone with a computer and a modem.,People need both a computer and a modem to enter the premises.,entailment,Entailment
Access to our facilities will be open to anyone with a computer and a modem.,"People need to carry their computer and modem when entering the premises, in order to gain access.",neutral,Contradiction
Ticket sales and subscriptions cannot finance our full season,As long as we have ticket sales our entire season is funded.,contradiction,Contradiction
Ticket sales and subscriptions cannot finance our full season,Our full season needs more to fund it and then ticket sales and subscriptions.,entailment,Entailment
Ticket sales and subscriptions cannot finance our full season,Ticket sales and subscriptions cover only 70% of the financial costs of our entire season.,neutral,Entailment
A New Gift That Changed the World!,All gifts are printed and advertised in our monthly magazine.,neutral,Contradiction
A New Gift That Changed the World!,Every gift given is meant for something.,entailment,Neutral
A New Gift That Changed the World!,Only gifts over $100 make a difference.,contradiction,Contradiction
"We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.","Our fundraiser is in excess of $300,000.",entailment,Contradiction
"We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.",We aim to triple our financial goal.,neutral,Neutral
"We still have a long way to go before we reach our goal of $365,000 from friends and subscribers like you.",We don't have a central source of income.,contradiction,Contradiction
"Our Civil Practice Clinic has been operating for several years, and we recently added a Crime Prevention Clinic.",Our Civil Practice Clinic has been operating for eight years.,neutral,Neutral
"Our Civil Practice Clinic has been operating for several years, and we recently added a Crime Prevention Clinic.",Our Civil Practice Clinic is celebrating its first full year of operation next month.,contradiction,Contradiction
"Our Civil Practice Clinic has been operating for several years, and we recently added a Crime Prevention Clinic.","Our Civil Practice Clinic has been operating for several years, and we recently added a Crime Prevention Clinic.",entailment,Entailment
Ticket revenues are not enough to cover the costs of these programs.,It seems that the cost of these programs will not be covered by ticket revenues.,entailment,Entailment
Ticket revenues are not enough to cover the costs of these programs.,The cost of these programs is enormous.,neutral,Neutral.
Ticket revenues are not enough to cover the costs of these programs.,Ticket revenues will cover the costs of these programs.,contradiction,Contradiction
Omnia vincit amor (except when working for one week only): Brit Hume (Fox News Sunday) guesses why Lewinsky might not still like a hopeless president.,Brit Hume is a leading Fox reporter.,neutral,Neutral
Omnia vincit amor (except when working for one week only): Brit Hume (Fox News Sunday) guesses why Lewinsky might not still like a hopeless president.,Brit Hume works for CNN.,contradiction,Contradiction
Omnia vincit amor (except when working for one week only): Brit Hume (Fox News Sunday) guesses why Lewinsky might not still like a hopeless president.,Brit Hume works for Fox.,entailment,Entailment
Much has been done by hiring Michael Apted to bring human interaction to the series,"Michael Apted spoiled the series by insisting that they release any warm, human objects.",contradiction,Contradiction
Much has been done by hiring Michael Apted to bring human interaction to the series,Michael Apted is credited with adding personal genius to the series.,entailment,Neutral
Much has been done by hiring Michael Apted to bring human interaction to the series,"The series was thought to be cold and boring, so it was important to hire Michael Apted to add a warm, human touch.",neutral,Entailment
watching a girl in the park with white fur and boots,A girl dressed to play in the snow.,neutral,Neutral
watching a girl in the park with white fur and boots,A girl dressed in purple,entailment,Contradiction
watching a girl in the park with white fur and boots,A girl dressed only in red,contradiction,Contradiction
What the film neglects to say is that Kaufman often talked about how he would like to reverse his death.,The film does not mention Kaufman when discussing his death.,entailment,Contradiction
What the film neglects to say is that Kaufman often talked about how he would like to reverse his death.,The film featured an in-depth interview with Kaufman about his death.,contradiction,Contradiction
What the film neglects to say is that Kaufman often talked about how he would like to reverse his death.,"The film was unintentional, although it left out important details about Kaufman.",neutral,Neutral
Rockefeller was caught up in this unfortunate gift when the Aveng Angel Tarbell began to tear his flesh from McClure.,Rockefeller has provided cancer research.,neutral,Contradiction
Rockefeller was caught up in this unfortunate gift when the Aveng Angel Tarbell began to tear his flesh from McClure.,Rockefeller was generous.,entailment,Contradiction
Rockefeller was caught up in this unfortunate gift when the Aveng Angel Tarbell began to tear his flesh from McClure.,Rockefeller was cruel and uncaring,contradiction,Neutral
"Recently, in a business case in New York, Klayman found himself in another case of racial discrimination.",Klayman was raised on discrimination charges in California.,contradiction,Contradiction
"Recently, in a business case in New York, Klayman found himself in another case of racial discrimination.",Klayman did not expect to be accused of prejudice.,neutral,Contradiction
"Recently, in a business case in New York, Klayman found himself in another case of racial discrimination.",Claymane has been accused of prejudice and racism.,entailment,Neutral
"One would not expect a multitude of corporate representatives to howl, frown, and scream more bitterly than the sitting U.S. labor secretary",Corporate lawyers wear suits.,neutral,Neutral
"One would not expect a multitude of corporate representatives to howl, frown, and scream more bitterly than the sitting U.S. labor secretary",One might expect corporate representatives to ring the bell.,contradiction,Neutral
"One would not expect a multitude of corporate representatives to howl, frown, and scream more bitterly than the sitting U.S. labor secretary",One would not expect corporate representatives to ring the bell.,entailment,Entailment
"Just because upbringing has such an important effect on athletic performance does not mean that nature is dormant, though.",Athletes are born with all their working energies fully developed.,contradiction,Contradiction
"Just because upbringing has such an important effect on athletic performance does not mean that nature is dormant, though.",The athlete's performance is more influenced by training than by genes.,entailment,Entailment
"Just because upbringing has such an important effect on athletic performance does not mean that nature is dormant, though.",Most elite athletes train for at least eight hours each week.,neutral,Neutral
"Back home, I learned that the United States blocks the flow of goods in two ways.",I was interested in politics,neutral,Neutral
"Back home, I learned that the United States blocks the flow of goods in two ways.",I learned about the United States,entailment,Entailment
"Back home, I learned that the United States blocks the flow of goods in two ways.",I learned that the United States is closing two routes before returning home,contradiction,Contradiction
The oldest and largest university press in the world - Oxford - has recently announced that it is canceling its poetry catalogue.,The list of Oxford poets is no longer extant.,entailment,Entailment
