Unnamed: 0	premise	hypothesis	label	llm	verbalized
83	Nedda, bakyalambula, babaddenga balambula okuva mu myaka y'enkaaga.	Gye buvuddeko baakomekkereza olulambula lwabwe.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nedda, bakyalambula, babaddenga balambula okuva mu myaka y'enkaaga.
HYPOTHESIS: Gye buvuddeko baakomekkereza olulambula lwabwe.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
84	Wakolanga otya dduyiro?	Osobola okunnyonnyola engeri gye wakolangamu dduyiro?	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wakolanga otya dduyiro?
HYPOTHESIS: Osobola okunnyonnyola engeri gye wakolangamu dduyiro?
Is it  entailment, contradiction, or neutral? yes"	neutral
85	Wakolanga otya dduyiro?	Njagala nnyo okukola dduyiro kubanga nneetaaga ebintu ebikuuma omubiri nga mulamu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wakolanga otya dduyiro?
HYPOTHESIS: Njagala nnyo okukola dduyiro kubanga nneetaaga ebintu ebikuuma omubiri nga mulamu.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
86	Wakolanga otya dduyiro?	Nsaba okomye okwogera ku dduyiro.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Wakolanga otya dduyiro?
HYPOTHESIS: Nsaba okomye okwogera ku dduyiro.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
87	Ekyo kirungi ddala, mbadde sinnakirowoozaako.	Ekyo kirowoozo kyakisiru era nnakigoba wiiki ewedde.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekyo kirungi ddala, mbadde sinnakirowoozaako.
HYPOTHESIS: Ekyo kirowoozo kyakisiru era nnakigoba wiiki ewedde.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
88	Ekyo kirungi ddala, mbadde sinnakirowoozaako.	Ensonga eyo nnungi.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekyo kirungi ddala, mbadde sinnakirowoozaako.
HYPOTHESIS: Ensonga eyo nnungi.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
89	Ekyo kirungi ddala, mbadde sinnakirowoozaako.	Okwetema engalike kw'waddeyo kulungi.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekyo kirungi ddala, mbadde sinnakirowoozaako.
HYPOTHESIS: Okwetema engalike kw'waddeyo kulungi.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
90	Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.	Essomero lya day care  libeera liggule buli lunaku eri abaana abali wansi w'emyaka etaano bokka.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.
HYPOTHESIS: Essomero lya day care  libeera liggule buli lunaku eri abaana abali wansi w'emyaka etaano bokka.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
91	Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.	Babaleka ne bagenda emirundi egisukka mu ebiri mu wiiki ssinga abatuuze abagundiivu babeera bakiwagidde.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.
HYPOTHESIS: Babaleka ne bagenda emirundi egisukka mu ebiri mu wiiki ssinga abatuuze abagundiivu babeera bakiwagidde.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
92	Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.	Bagiyita senior day care naye ng'erinnya ettuufu ye senior center.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ekifo awalabirirwa abantu emisana ennaku bbiri mu wiiki bakiyita ekifo awalabirirwa abakadde emisana naye ye agenda ku kifo awakung'aanira abakadde.
HYPOTHESIS: Bagiyita senior day care naye ng'erinnya ettuufu ye senior center.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
93	Oh, ekyo kye kyali ekigendererwa kyabwe.	Ekyo kye baali batakabanira.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Oh, ekyo kye kyali ekigendererwa kyabwe.
HYPOTHESIS: Ekyo kye baali batakabanira.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
94	Oh, ekyo kye kyali ekigendererwa kyabwe.	Ekyotekibangako kye baagala.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Oh, ekyo kye kyali ekigendererwa kyabwe.
HYPOTHESIS: Ekyotekibangako kye baagala.
Is it  entailment, contradiction, or neutral? neutral"	neutral
95	Oh, ekyo kye kyali ekigendererwa kyabwe.	Baatuukiriza ekigendererwa kyabwe.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Oh, ekyo kye kyali ekigendererwa kyabwe.
HYPOTHESIS: Baatuukiriza ekigendererwa kyabwe.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
96	Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.	Ebitundu ataano ku buli kikumi eby'okukozesa emmundu mu butanwa kiba kivudde ku kugikwata na mukono gumu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.
HYPOTHESIS: Ebitundu ataano ku buli kikumi eby'okukozesa emmundu mu butanwa kiba kivudde ku kugikwata na mukono gumu.
Is it  entailment, contradiction, or neutral? neutral"	neutral
97	Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.	Enkola esinga ku ziyinza okuyamba okukozesa emmundu kwe kukozesa ebigere byombi. 	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.
HYPOTHESIS: Enkola esinga ku ziyinza okuyamba okukozesa emmundu kwe kukozesa ebigere byombi. 
Is it  entailment, contradiction, or neutral? entailment"	entailment
98	Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.	Kozesa emikono gyombi bwoba oyagala okwegezesa mu nkwata y'emmundu ennungi.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okusobola okukozesa obulungi emmundu kitegeeza okukozesa emikono gyombi.
HYPOTHESIS: Kozesa emikono gyombi bwoba oyagala okwegezesa mu nkwata y'emmundu ennungi.
Is it  entailment, contradiction, or neutral? entailment"	entailment
99	uh, naye kijja lumu okuva mu kifo kye simanyi.	Simanyi gye kiva naye kijjira ku misinde egy'amaanyi.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh, naye kijja lumu okuva mu kifo kye simanyi.
HYPOTHESIS: Simanyi gye kiva naye kijjira ku misinde egy'amaanyi.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
100	uh, naye kijja lumu okuva mu kifo kye simanyi.	Kijjira ku misinde gya waggulu naye ndabika mmanyi gye kiva.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh, naye kijja lumu okuva mu kifo kye simanyi.
HYPOTHESIS: Kijjira ku misinde gya waggulu naye ndabika mmanyi gye kiva.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
101	uh, naye kijja lumu okuva mu kifo kye simanyi.	Kijja nga kaloddo, era mmanyi ddi lwe kinajja.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh, naye kijja lumu okuva mu kifo kye simanyi.
HYPOTHESIS: Kijja nga kaloddo, era mmanyi ddi lwe kinajja.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
102	Nedda, sikimanyiiko na bingi, sikirowooza.	Sikimanyiiko nnyo.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nedda, sikimanyiiko na bingi, sikirowooza.
HYPOTHESIS: Sikimanyiiko nnyo.
Is it  entailment, contradiction, or neutral? neutral"	neutral
103	Nedda, sikimanyiiko na bingi, sikirowooza.	Ensonga z'omukwano sirina kye nzimanyiiko.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nedda, sikimanyiiko na bingi, sikirowooza.
HYPOTHESIS: Ensonga z'omukwano sirina kye nzimanyiiko.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
104	Nedda, sikimanyiiko na bingi, sikirowooza.	Mbadde nkisoma okumala emyaka n'emyaka.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Nedda, sikimanyiiko na bingi, sikirowooza.
HYPOTHESIS: Mbadde nkisoma okumala emyaka n'emyaka.
Is it  entailment, contradiction, or neutral? neutral"	neutral
105	Kituufu, yali musuffu.	Kye ndowooza, alabika akimanyi nti yali musuffu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali musuffu.
HYPOTHESIS: Kye ndowooza, alabika akimanyi nti yali musuffu.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
106	Kituufu, yali musuffu.	Nedda, yali wa mutawaana nnyo.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali musuffu.
HYPOTHESIS: Nedda, yali wa mutawaana nnyo.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
107	Kituufu, yali musuffu.	Yee, yali mulungi ddala.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali musuffu.
HYPOTHESIS: Yee, yali mulungi ddala.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
108	Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.	Yateesa okugula ekisiimuula ekizungu ekya vacuum.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.
HYPOTHESIS: Yateesa okugula ekisiimuula ekizungu ekya vacuum.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
109	Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.	Yateesa okunoonya ku kisiimuula.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.
HYPOTHESIS: Yateesa okunoonya ku kisiimuula.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
110	Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.	Yayagala okusiimuula omusaayi ng'akozesa kisiimuula.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kituufu, yali ateesa okufuna uh um, akisiimuula ky'oyinza okukozesa.
HYPOTHESIS: Yayagala okusiimuula omusaayi ng'akozesa kisiimuula.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
111	Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.	Okukuba amasasi kubadde mu mayiro 100 okuva we mbeera.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.
HYPOTHESIS: Okukuba amasasi kubadde mu mayiro 100 okuva we mbeera.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
112	Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.	Okuwaanyisiganya kw'amasasi kwabadde kumbi n'ennyumba yange era ntya okufuluma wabweru.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.
HYPOTHESIS: Okuwaanyisiganya kw'amasasi kwabadde kumbi n'ennyumba yange era ntya okufuluma wabweru.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
113	Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.	Waabaddewo okukuba amasasi okuliraana awaka wange, era embeera si nnungi mu kitundu kino.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Kibi nnyo wabweru wano kubanga tubadde n'okuwaanyisiganya kw'amasasi ng'obala ebizimbe nga bisatu byokka okuva ku nnyumba yaffe.
HYPOTHESIS: Waabaddewo okukuba amasasi okuliraana awaka wange, era embeera si nnungi mu kitundu kino.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
114	uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.	Sikkaanya naawe, kibaawo mu ngeri ezitafaanagana.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.
HYPOTHESIS: Sikkaanya naawe, kibaawo mu ngeri ezitafaanagana.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
115	uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.	Ndowooza nti wandiba omutuufu bwe kituuka ku butajja mu ngeri ze zimu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.
HYPOTHESIS: Ndowooza nti wandiba omutuufu bwe kituuka ku butajja mu ngeri ze zimu.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
116	uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.	Oli mutuufu ku ky'okuba nti kijja mu ngeri ezitafaanagana.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: uh-huh ekyo kituufu, kijja mu ngeri ezitafaanagana.
HYPOTHESIS: Oli mutuufu ku ky'okuba nti kijja mu ngeri ezitafaanagana.
Is it  entailment, contradiction, or neutral? entailment"	entailment
117	Ngezaako okugyayo.	Ngezaako okulemerako.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngezaako okugyayo.
HYPOTHESIS: Ngezaako okulemerako.
Is it  entailment, contradiction, or neutral? entailment"	entailment
118	Ngezaako okugyayo.	Eky'amazima nkola kyonna kye nsobola.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngezaako okugyayo.
HYPOTHESIS: Eky'amazima nkola kyonna kye nsobola.
Is it  entailment, contradiction, or neutral? neutral"	neutral
119	Ngezaako okugyayo.	Nja kukivaako obutakiddira lubeerera.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ngezaako okugyayo.
HYPOTHESIS: Nja kukivaako obutakiddira lubeerera.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
120	Tuyingira mu biseera by'omu maaso ebya tekinologiya.	Tuzimba ebyo ebisookerwako okuteekawo tekinologiya w'ebiseera by'omu maaso.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Tuyingira mu biseera by'omu maaso ebya tekinologiya.
HYPOTHESIS: Tuzimba ebyo ebisookerwako okuteekawo tekinologiya w'ebiseera by'omu maaso.
Is it  entailment, contradiction, or neutral? entailment"	entailment
121	Tuyingira mu biseera by'omu maaso ebya tekinologiya.	Tuzimba ebyuma ebifuga amayengo, tusobole okuteekawo tekinologiya w'ebiseera by'omu maaso.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Tuyingira mu biseera by'omu maaso ebya tekinologiya.
HYPOTHESIS: Tuzimba ebyuma ebifuga amayengo, tusobole okuteekawo tekinologiya w'ebiseera by'omu maaso.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
122	Tuyingira mu biseera by'omu maaso ebya tekinologiya.	Twagala okulemesa tekinologiya okutuuka ku buwanguzi.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Tuyingira mu biseera by'omu maaso ebya tekinologiya.
HYPOTHESIS: Twagala okulemesa tekinologiya okutuuka ku buwanguzi.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
123	Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.	 Nga kiweddeyo, ettundutundu ku butoffaali bwa gene bufuuka bwa kakobe.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.
HYPOTHESIS:  Nga kiweddeyo, ettundutundu ku butoffaali bwa gene bufuuka bwa kakobe.
Is it  entailment, contradiction, or neutral? entailment"	entailment
124	Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.	Kisoboka obutoffaali bwa gene okukyusakyusa langi.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.
HYPOTHESIS: Kisoboka obutoffaali bwa gene okukyusakyusa langi.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
125	Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.	Ebiseera ebimu obutoffaali bwa gene busobola okufuuka bbulu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Okugeza, nga kiweddeyo, obutoffaali bwa gene bufuuka bwa kakobe.
HYPOTHESIS: Ebiseera ebimu obutoffaali bwa gene busobola okufuuka bbulu.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
126	Daniel Yamins mukugu omuto mu by'essomo lya kubala.	Mwami Yamins mulungi nnyo mu kubala.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Daniel Yamins mukugu omuto mu by'essomo lya kubala.
HYPOTHESIS: Mwami Yamins mulungi nnyo mu kubala.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
127	Daniel Yamins mukugu omuto mu by'essomo lya kubala.	Mwami Yamins essira alissa ku kannakubala ow'ebikula.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Daniel Yamins mukugu omuto mu by'essomo lya kubala.
HYPOTHESIS: Mwami Yamins essira alissa ku kannakubala ow'ebikula.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
128	Daniel Yamins mukugu omuto mu by'essomo lya kubala.	Mwami Yamins mukubi wa bifaananyi mulungi naye mubi nnyo mu kubala.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Daniel Yamins mukugu omuto mu by'essomo lya kubala.
HYPOTHESIS: Mwami Yamins mukubi wa bifaananyi mulungi naye mubi nnyo mu kubala.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
129	Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?	Mmanyi tebatera kutuuka kumpi na nsalo.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?
HYPOTHESIS: Mmanyi tebatera kutuuka kumpi na nsalo.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
130	Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?	Njagala kumanya, batera okubeera e Bungereza?	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?
HYPOTHESIS: Njagala kumanya, batera okubeera e Bungereza?
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
131	Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?	Omukubiriza w'olukiiko yayagala okutangaazibwa oba nga ddala batera okusemberera ensalosalo.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era bwe kiba bwekityo, batera okubeera okumpi n'ensalosalo?
HYPOTHESIS: Omukubiriza w'olukiiko yayagala okutangaazibwa oba nga ddala batera okusemberera ensalosalo.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
132	Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.	Obwebulungulule kannabulamu bukyukakyuka nnyo.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.
HYPOTHESIS: Obwebulungulule kannabulamu bukyukakyuka nnyo.
Is it  entailment, contradiction, or neutral? entailment"	entailment
133	Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.	Obwebulungulule kannabulamu bukyukakyuka okusinziira ku bbugumu.	neutral	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.
HYPOTHESIS: Obwebulungulule kannabulamu bukyukakyuka okusinziira ku bbugumu.
Is it  entailment, contradiction, or neutral? entailment"	entailment
134	Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.	Obwebulungulule kannabulamu tebukyukakyuka.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Era waliwo, ndowooza, waliwo akatoffaali akabaguliza nti obwebulungulule kannabulamu buzimbana mu mugigi ebitonde mwe bisobolera okubeerawo okusobola okuzaala emigigi eginaddawo.
HYPOTHESIS: Obwebulungulule kannabulamu tebukyukakyuka.
Is it  entailment, contradiction, or neutral? neutral"	neutral
135	Ku maanyi amangi kwe litambulira, ekkerenda erya bulijjo teriyinza kutereka bubaka bungi kiri awo.	Amakerenda aga bulijjo tterekero ly'obubaka obuzito ennyo.	contradiction	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ku maanyi amangi kwe litambulira, ekkerenda erya bulijjo teriyinza kutereka bubaka bungi kiri awo.
HYPOTHESIS: Amakerenda aga bulijjo tterekero ly'obubaka obuzito ennyo.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
136	Ku maanyi amangi kwe litambulira, ekkerenda erya bulijjo teriyinza kutereka bubaka bungi kiri awo.	Amakerenda aga bulijjo si ga mugaso nnyo mu kutereka obubaka.	entailment	"Labels only. Please identify whether the premise entails or contradicts the hypothesis in the following premise and hypothesis. The answer should be exact entailment, contradiction , or  neutral . 
PREMISE: Ku maanyi amangi kwe litambulira, ekkerenda erya bulijjo teriyinza kutereka bubaka bungi kiri awo.
HYPOTHESIS: Amakerenda aga bulijjo si ga mugaso nnyo mu kutereka obubaka.
Is it  entailment, contradiction, or neutral? contradiction"	contradiction
